Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2021-05-19,BTCR11,Títulos e Val. Mob.,"R$ 92,99",16769.0,"R$ 0,67","0,71%","2,08%","3,98%","6,70%","0,69%","0,66%","0,56%","2,72%","1,69%","2,41%","9,00%","R$ 465.442.757,62","R$ 96,76","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,FEXC11,Títulos e Val. Mob.,"R$ 93,91",4933.0,"R$ 0,98","1,04%","2,93%","4,88%","8,68%","0,98%","0,81%","0,72%","3,72%","-1,20%","-0,18%","3,35%","R$ 327.291.984,63","R$ 95,65","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,CPTS11,Títulos e Val. Mob.,"R$ 99,90",91442.0,"R$ 1,05","1,04%","3,07%","6,15%","10,64%","1,02%","1,02%","0,89%","4,08%","-2,31%","-1,30%","2,04%","R$ 1.749.247.095,88","R$ 95,18","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RZAK11,Títulos e Val. Mob.,"R$ 97,98",22417.0,"R$ 1,00","1,05%","1,57%","0,00%","0,00%","0,52%","0,00%","0,00%","1,57%","-1,04%","0,00%","-2,91%","R$ 292.029.989,18","R$ 97,29","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RBRY11,Títulos e Val. Mob.,"R$ 103,80",11854.0,"R$ 0,70","0,67%","2,05%","4,39%","8,03%","0,68%","0,73%","0,67%","2,75%","-1,19%","-0,53%","0,41%","R$ 354.387.923,26","R$ 104,32","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RVBI11,Títulos e Val. Mob.,"R$ 94,94",3713.0,"R$ 0,72","0,77%","2,32%","4,45%","8,04%","0,77%","0,74%","0,67%","3,04%","1,50%","2,28%","0,86%","R$ 135.657.765,35","R$ 94,21","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,CVBI11,Títulos e Val. Mob.,"R$ 104,66",33306.0,"R$ 1,00","0,94%","2,87%","7,32%","11,71%","0,96%","1,22%","0,98%","4,02%","0,09%","1,04%","2,11%","R$ 596.153.316,82","R$ 100,08","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,CPFF11,Híbrido,"R$ 82,85",8982.0,"R$ 0,82","0,99%","2,86%","5,78%","8,14%","0,95%","0,96%","0,68%","3,80%","-0,24%","0,75%","1,27%","R$ 331.321.045,22","R$ 83,38","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,IRDM11,Títulos e Val. Mob.,"R$ 131,50",125759.0,"R$ 1,16","0,82%","2,62%","5,74%","10,65%","0,87%","0,96%","0,89%","3,53%","1,67%","2,50%","0,07%","R$ 2.184.331.212,91","R$ 99,29","1,32",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RBRF11,Títulos e Val. Mob.,"R$ 89,82",36341.0,"R$ 0,60","0,65%","1,94%","4,23%","7,98%","0,65%","0,70%","0,66%","2,55%","-1,69%","-1,05%","-5,06%","R$ 1.257.991.638,81","R$ 91,95","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RBRR11,Títulos e Val. Mob.,"R$ 99,34",21883.0,"R$ 0,73","0,70%","2,04%","3,84%","6,93%","0,68%","0,64%","0,58%","2,67%","2,93%","3,66%","9,90%","R$ 759.871.469,18","R$ 99,48","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,IBFF11,Títulos e Val. Mob.,"R$ 67,27",7964.0,"R$ 0,35","0,50%","1,59%","3,11%","6,49%","0,53%","0,52%","0,54%","2,07%","-3,64%","-3,16%","-8,93%","R$ 57.272.721,51","R$ 85,91","0,78",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,MCCI11,Títulos e Val. Mob.,"R$ 101,00",37236.0,"R$ 0,70","0,69%","2,04%","3,89%","7,40%","0,68%","0,65%","0,62%","2,72%","-0,39%","0,29%","1,70%","R$ 885.932.304,42","R$ 99,24","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,VGIP11,Outros,"R$ 104,35",34041.0,"R$ 0,93","0,87%","2,67%","6,30%","11,01%","0,89%","1,05%","0,92%","3,69%","1,84%","2,72%","-2,85%","R$ 513.403.781,40","R$ 95,47","1,09",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,MGHT11,Hotel,"R$ 99,99",960.0,"R$ 0,51","0,52%","1,80%","3,63%","7,16%","0,60%","0,61%","0,60%","2,45%","1,34%","1,87%","1,24%","R$ 106.878.508,03","R$ 101,98","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,VSLH11,Outros,"R$ 10,42",86604.0,"R$ 0,17","1,53%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","2,73%","10,90%","12,60%","13,95%","R$ 120.031.937,53","R$ 10,00","1,04",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,GCFF11,Títulos e Val. Mob.,"R$ 96,00",1115.0,"R$ 0,93","0,94%","2,78%","5,04%","0,00%","0,93%","0,84%","0,00%","3,68%","0,61%","1,56%","8,70%","R$ 32.721.034,86","R$ 96,64","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,TRNT11,Lajes Corporativas,"R$ 144,25",327.0,"R$ 0,40","0,28%","0,70%","1,55%","3,19%","0,23%","0,26%","0,27%","0,99%","-10,49%","-10,25%","-4,91%","R$ 816.093.501,75","R$ 207,36","0,70",N/A,N/A,N/A,N/A,"39,40%",N/A,1
2021-05-19,BLCP11,Outros,"R$ 98,30",11.0,"R$ 0,62","0,62%","1,92%","4,08%","0,00%","0,64%","0,68%","0,00%","2,63%","-3,73%","-3,14%","-1,40%","R$ 194.972.275,62","R$ 101,45","0,97",N/A,N/A,N/A,N/A,N/A,N/A,2
2021-05-19,MORE11,Títulos e Val. Mob.,"R$ 87,80",7831.0,"R$ 0,62","0,69%","1,81%","3,94%","8,07%","0,60%","0,66%","0,67%","2,26%","-7,76%","-7,12%","-17,49%","R$ 231.328.974,76","R$ 99,75","0,88",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,VGIR11,Títulos e Val. Mob.,"R$ 91,19",129821.0,"R$ 0,50","0,54%","1,57%","3,12%","6,21%","0,52%","0,52%","0,52%","2,08%","-1,92%","-1,38%","6,27%","R$ 435.967.414,18","R$ 96,74","0,94",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,OURE11,Títulos e Val. Mob.,"R$ 86,52",1018.0,"R$ 0,77","0,88%","2,39%","5,04%","8,99%","0,80%","0,84%","0,75%","3,04%","-4,57%","-3,73%","-5,21%","R$ 82.928.333,31","R$ 99,69","0,87",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,OUFF11,Títulos e Val. Mob.,"R$ 83,10",2966.0,"R$ 0,70","0,83%","2,37%","4,78%","8,45%","0,79%","0,80%","0,70%","3,04%","-0,17%","0,66%","-0,44%","R$ 162.110.206,08","R$ 89,35","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,ARCT11,Híbrido,"R$ 117,85",5970.0,"R$ 1,00","0,82%","6,76%","10,44%","18,33%","2,25%","1,74%","1,53%","7,48%","9,91%","10,81%","-5,50%","R$ 162.535.424,95","R$ 101,74","1,16",N/A,N/A,N/A,N/A,N/A,N/A,2
2021-05-19,OULG11,Outros,"R$ 67,50",3405.0,"R$ 0,50","0,74%","2,12%","4,25%","8,22%","0,71%","0,71%","0,69%","2,77%","-6,59%","-5,90%","-9,77%","R$ 232.568.487,72","R$ 93,73","0,72",N/A,N/A,N/A,N/A,"0,00%",N/A,2
2021-05-19,BLMC11,Outros,N/A,N/A,"R$ 0,54","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 29.577.898,64","R$ 102,17",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,BRLA11,Híbrido,N/A,N/A,"R$ 0,98","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 122.532.483,32","R$ 125,52",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,HAAA11,Lajes Corporativas,"R$ 100,10",3.0,"R$ 0,52","0,51%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,02%","0,00%","0,51%","1,03%","R$ 263.837.998,54","R$ 97,36","1,03",N/A,N/A,N/A,N/A,"3,00%",N/A,1
2021-05-19,WTSP11B,Híbrido,"R$ 45,10",10.0,"R$ 0,17","0,37%","0,91%","1,62%","3,36%","0,30%","0,27%","0,28%","1,15%","-6,98%","-6,64%","-11,07%","R$ 79.125.016,62","R$ 79,72","0,57",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,RECX11,Outros,"R$ 92,15",21.0,"R$ 0,90","0,96%","0,96%","0,96%","0,96%","0,32%","0,16%","0,08%","0,96%","-6,00%","-5,10%","-5,10%","R$ 18.588.589,80","R$ 93,81","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,MGCR11,Títulos e Val. Mob.,"R$ 99,80",1304.0,"R$ 0,90","0,90%","2,74%","4,84%","0,00%","0,91%","0,81%","0,00%","3,47%","-1,76%","-0,88%","7,80%","R$ 135.321.835,75","R$ 95,14","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-05-19,BTLG11,Logística,"R$ 112,15",70967.0,"R$ 0,70","0,62%","1,71%","3,33%","6,14%","0,57%","0,55%","0,51%","2,22%","0,82%","1,45%","-2,27%","R$ 1.306.865.918,90","R$ 100,65","1,11",N/A,N/A,N/A,N/A,"0,00%","0,00%",12
2021-05-19,ERCR11,Híbrido,"R$ 90.000,00",1.0,"R$ 1,22","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 222.673.897,46","R$ 93.717,97","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
