Data,Ativo,Setor,Preço,Volume (21d),Dividendo,Dividend Yield,Dividend Yield 3M (acumulado),Dividend Yield 6M (acumulado),Dividend Yield 12M (acumulado),Dividend Yield 3M (média),Dividend Yield 6M (média),Dividend Yield 12M (média),Dividend Yield no Ano,Variação Preço,Rentabilidade no Período,Rentabilidade Acumulada,Patrimônio Líquido,Valor Patrimonial,P/VPA,Dividend Yield Patrimonial,Variação Patrimonial,Rentabilidade Patrimonial no Período,Rentabilidade Patrimonial Acumulada,Vacância Física,Vacância Financeira,Qtd Ativos
2018-05-01,FVBI11,Lajes Corporativas,"106,50",0.0,"R$ 0,3924","0,3618%","1,1153%","2,2099%","4,5211%","0,3718%","0,3683%","0,3768%","1,1153%","2,8152%","3,1871%","7,0090%","R$ 201.904.471,5500","R$ 93,9091","1,1341","0,4179%","0,0564%","0,4745%","19,5336%","12,4000%",N/A,1
2018-05-01,FCFL11,Outros,"2.114,99",67.0,"R$ 10,6817","0,4822%","1,4384%","2,8966%","6,2545%","0,4795%","0,4828%","0,5212%","1,4384%","0,2258%","0,7091%","0,0006%","R$ 261.652.426,0000","R$ 1.566,7810","1,3499","0,6818%","0,0348%","0,7168%","3,1329%","0,0000%",N/A,1
2018-05-01,THRA11,Lajes Corporativas,"116,00",1432.0,"R$ 0,4058","0,3498%","1,0718%","2,2365%","4,7477%","0,3573%","0,3727%","0,3956%","1,4431%","-0,2151%","0,1340%","4,1443%","R$ 134.584.400,6600","R$ 91,3844","1,2694","0,4455%","0,4233%","0,8706%","8,3537%","0,0000%",N/A,1
2018-05-01,CEOC11,Lajes Corporativas,"89,50",1174.0,"R$ 0,5245","0,5860%","1,8299%","3,6421%","4,3628%","0,6100%","0,6070%","0,3636%","2,4183%","-0,2563%","0,3282%","1,8711%","R$ 150.522.189,4800","R$ 82,9005","1,0796","0,7107%","-1,2047%","-0,5027%","4,4977%","0,0000%",N/A,1
2018-05-01,GGRC11,Logística,"135,01",22567.0,"R$ 0,8000","0,5994%","1,7475%","3,6172%","0,0000%","0,5825%","0,6029%","0,0000%","2,2750%","1,0142%","1,6197%","2,8803%","R$ 440.331.323,8100","R$ 114,4839","1,1793","0,6638%","1,2033%","1,8751%","5,5573%","0,0000%","0,0000%",7
2018-05-01,OUJP11,,"102,00",1014.0,"R$ 0,6667","0,6297%","1,9473%","4,0404%","8,7166%","0,6491%","0,6734%","0,7264%","2,6065%","1,3110%","1,9490%","2,3131%","R$ 73.059.385,6300","R$ 101,4714","1,0052","0,6570%","0,0451%","0,7024%","2,1037%",N/A,N/A,0
2018-05-01,HCRI11,Hospital,"365,63",0.0,"R$ 2,2751","0,6182%","1,9834%","3,8701%","8,3203%","0,6611%","0,6450%","0,6934%","1,9834%","5,5925%","6,2454%","14,6767%","R$ 62.908.591,5800","R$ 314,5430","1,1624","0,7233%","-0,0053%","0,7180%","2,1949%","0,0000%",N/A,1
2018-05-01,RBRF11,Títulos e Val. Mob.,"104,50",3449.0,"R$ 0,8000","0,8000%","2,1437%","3,0951%","0,0000%","0,7146%","0,5158%","0,0000%","2,1437%","3,0928%","3,9175%","5,8642%","R$ 82.640.923,9000","R$ 102,0268","1,0242","0,7841%","3,3357%","4,1460%","5,1404%",N/A,N/A,0
2018-05-01,VISC11,Shoppings,"107,50",18491.0,"R$ 0,6100","0,5389%","1,6538%","3,4059%","0,0000%","0,5513%","0,5677%","0,0000%","2,2083%","5,3807%","5,9486%","5,1814%","R$ 314.685.528,4400","R$ 97,8794","1,0983","0,6232%","-0,2966%","0,3248%","1,3109%","4,9000%",N/A,7
2018-05-01,XPML11,Shoppings,"101,04",0.0,"R$ 0,5028","0,4953%","1,4634%","0,0000%","0,0000%","0,4878%","0,0000%","0,0000%","1,4634%","-2,1586%","-1,6740%","-1,2906%","R$ 245.896.809,4800","R$ 96,6506","1,0454","0,5203%","0,8899%","1,4148%","2,4325%","3,7000%",N/A,3
2018-05-01,BCFF11,Títulos e Val. Mob.,"88,05",0.0,"R$ 0,5100","0,5792%","1,7212%","3,5923%","7,7669%","0,5737%","0,5987%","0,6472%","2,3249%","-2,0687%","-1,5015%","9,8963%","R$ 537.339.249,7100","R$ 90,3188","0,9749","0,5481%","0,6871%","1,2389%","2,4198%",N/A,N/A,0
2018-05-01,MALL11,Shoppings,"106,00",0.0,"R$ 0,6100","0,5754%","1,7030%","0,0000%","0,0000%","0,5677%","0,0000%","0,0000%","2,1732%","2,2865%","2,8751%","8,3427%","R$ 179.214.416,8300","R$ 96,3449","1,1002","0,6331%","-0,0582%","0,5746%","2,5809%","0,1000%",N/A,1
2018-05-01,UBSR11,Títulos e Val. Mob.,"99,38",282.0,"R$ 0,5988","0,5813%","1,5020%","0,0000%","0,0000%","0,5007%","0,0000%","0,0000%","1,5020%","-0,9615%","-0,3858%","-2,6311%","R$ 29.977.759,4100","R$ 96,4262","1,0306","0,6210%","-1,0367%","-0,4222%","2,1658%",N/A,N/A,0
2018-05-01,BZLI11,Títulos e Val. Mob.,"13,41",0.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,6787%","0,6787%","1,1364%","R$ 240.559.515,9800","R$ 12,4403","1,0779","0,0000%","-0,2065%","-0,2065%","-0,3890%",N/A,N/A,0
2018-05-01,ALZR11,Outros,"101,60",0.0,"R$ 0,5175","0,5041%","1,6038%","0,0000%","0,0000%","0,5346%","0,0000%","0,0000%","1,6038%","-0,1265%","0,3770%","0,7776%","R$ 95.111.845,9300","R$ 95,3940","1,0651","0,5425%","-0,0631%","0,4791%","1,6600%","0,0000%",N/A,2
2018-05-01,IRDM11,,"99,98",0.0,"R$ 0,3568","0,3602%","0,3602%","0,3602%","0,3602%","0,1201%","0,0600%","0,0300%","0,3602%","0,0000%","0,3602%","0,3602%","R$ 102.974.809,8800","R$ 95,3470","1,0486","0,3742%","0,0000%","0,3742%","0,3742%",N/A,N/A,0
2018-05-01,HFOF11,,"99,35",0.0,"R$ 0,5500","0,5556%","0,5556%","0,5556%","0,5556%","0,0000%","0,0000%","0,0000%","0,5556%","-1,0000%","-0,4500%","-0,4500%","R$ 221.432.578,0300","R$ 100,2653","0,9909",,,,,N/A,N/A,0
