Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2022-06-01,AFOF11,Títulos e Val. Mob.,"R$ 86,60",4707.0,"R$ 1,08","1,19%","3,53%","6,65%","0,00%","1,18%","1,11%","0,00%","5,67%","2,14%","3,35%","6,84%","R$ 69.242.339,50","R$ 100,18","0,86","1,08%","-2,09%","-1,04%","4,47%",N/A,N/A,0
2022-06-01,MATV11,Títulos e Val. Mob.,"R$ 97,60",414.0,"R$ 1,40","1,46%","3,92%","7,58%","0,00%","1,31%","1,26%","0,00%","6,37%","-0,92%","0,53%","4,37%","R$ 33.257.502,10","R$ 95,77","1,02","1,36%","-1,92%","-0,59%","0,53%",N/A,N/A,0
2022-06-01,SNCI11,Títulos e Val. Mob.,"R$ 102,93",10877.0,"R$ 1,40","1,34%","3,95%","7,79%","0,00%","1,32%","1,30%","0,00%","6,64%","0,77%","2,13%","6,67%","R$ 252.128.060,08","R$ 100,85","1,02","1,29%","1,92%","3,24%","5,89%",N/A,N/A,0
2022-06-01,SNFF11,Títulos e Val. Mob.,"R$ 85,50",5519.0,"R$ 1,30","1,51%","3,02%","5,26%","9,21%","1,01%","0,88%","0,77%","4,55%","3,82%","5,39%","2,14%","R$ 228.274.891,17","R$ 91,31","0,94","0,71%","-1,06%","-0,35%","0,35%",N/A,N/A,0
2022-06-01,BTLG11,Logística,"R$ 100,50",23780.0,"R$ 0,72","0,71%","2,11%","4,19%","8,22%","0,70%","0,70%","0,69%","3,51%","-0,34%","0,36%","2,94%","R$ 1.504.876.179,16","R$ 98,82","1,02","0,73%","-0,22%","0,51%","1,24%",N/A,"2,00%",16
2022-06-01,MCHY11,Títulos e Val. Mob.,"R$ 110,15",14.0,"R$ 1,40","1,24%","3,74%","7,18%","0,00%","1,25%","1,20%","0,00%","6,09%","1,80%","3,06%","8,16%","R$ 375.749.035,93","R$ 104,67","1,05","1,24%","2,35%","3,62%","4,94%",N/A,N/A,0
2022-06-01,XPML11,Shoppings,"R$ 96,20",26217.0,"R$ 0,68","0,70%","2,06%","4,30%","7,63%","0,69%","0,72%","0,64%","3,41%","-0,51%","0,18%","7,04%","R$ 1.892.808.419,44","R$ 101,32","0,95","0,67%","0,01%","0,68%","1,93%","3,90%",N/A,16
2022-06-01,XPIN11,Outros,"R$ 74,65",9628.0,"R$ 0,61","0,80%","2,30%","4,44%","8,50%","0,77%","0,74%","0,71%","3,77%","-2,59%","-1,81%","-7,53%","R$ 777.640.109,45","R$ 108,75","0,69","0,56%","-0,84%","-0,29%","1,89%","17,30%","12,00%",5
2022-06-01,FCFL11,Outros,"R$ 117,00",2016.0,"R$ 0,82","0,70%","2,12%","4,31%","8,46%","0,71%","0,72%","0,70%","3,58%","-2,17%","-1,49%","5,69%","R$ 364.002.233,06","R$ 104,78","1,12","0,82%","0,02%","0,83%","1,63%","0,00%",N/A,1
2022-06-01,ALZR11,Logística,"R$ 115,00",8408.0,"R$ 0,78","0,68%","2,01%","3,98%","7,43%","0,67%","0,66%","0,62%","3,33%","-0,73%","-0,06%","2,83%","R$ 642.298.148,70","R$ 108,46","1,06","0,71%","-0,05%","0,67%","1,34%","0,00%",N/A,15
2022-06-01,ERCR11,Híbrido,"R$ 76.000,00",1.0,"R$ 1,17","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 167.503.350,23","R$ 70.498,04","1,08","0,00%","0,26%","0,26%","2,05%",N/A,N/A,0
2022-06-01,BPML11,Shoppings,"R$ 64,00",33.0,"R$ 0,15","0,23%","0,95%","2,59%","0,00%","0,32%","0,43%","0,00%","1,49%","-7,36%","-7,14%","1,82%","R$ 577.298.899,56","R$ 134,10","0,48",N/A,N/A,N/A,N/A,"5,80%",N/A,7
2022-06-01,FLRP11,Shoppings,"R$ 1.355,00",43.0,"R$ 11,00","0,85%","2,39%","4,57%","7,32%","0,80%","0,76%","0,61%","3,88%","0,00%","0,85%","12,60%","R$ 112.155.668,94","R$ 1.719,34","0,79","0,64%","-0,05%","0,59%","2,22%","2,01%",N/A,1
2022-06-01,BTAL11,Outros,"R$ 93,80",26167.0,"R$ 0,83","0,84%","2,52%","5,07%","9,81%","0,84%","0,84%","0,82%","4,20%","1,77%","2,62%","9,64%","R$ 620.294.632,17","R$ 103,68","0,90","0,80%","0,51%","1,32%","2,10%",N/A,N/A,7
2022-06-01,MORC11,Títulos e Val. Mob.,"R$ 97,50",1821.0,"R$ 1,50","1,50%","4,44%","8,29%","0,00%","1,48%","1,38%","0,00%","7,04%","-2,25%","-0,77%","6,94%","R$ 78.429.486,55","R$ 100,56","0,97","1,49%","-0,28%","1,21%","2,33%",N/A,N/A,0
2022-06-01,CCRF11,Títulos e Val. Mob.,"R$ 99,01",350.0,"R$ 0,74","0,74%","3,21%","6,92%","0,00%","1,07%","1,15%","0,00%","5,62%","-0,10%","0,64%","5,74%","R$ 159.364.709,06","R$ 101,38","0,98","1,18%","1,36%","2,56%","4,87%",N/A,N/A,0
2022-06-01,EQIR11,Títulos e Val. Mob.,"R$ 96,00",91.0,"R$ 1,10","1,13%","3,34%","0,00%","0,00%","1,11%","0,00%","0,00%","5,49%","-2,65%","-1,55%","4,54%","R$ 51.240.359,56","R$ 101,97","0,94","1,08%","0,33%","1,41%","2,46%",N/A,N/A,0
2022-06-01,CNES11,Lajes Corporativas,"R$ 34,00",498.0,"R$ 0,09","0,27%","0,74%","1,74%","3,59%","0,25%","0,29%","0,30%","1,32%","0,29%","0,56%","4,86%","R$ 255.318.975,59","R$ 86,57","0,39","0,08%","-0,03%","0,05%","0,20%","56,70%",N/A,1
2022-06-01,BTRA11,Outros,"R$ 82,28",71684.0,"R$ 0,70","0,85%","2,69%","5,48%","0,00%","0,90%","0,91%","0,00%","4,51%","-19,34%","-18,66%","-12,21%","R$ 347.612.245,52","R$ 103,32","0,80","0,91%","0,00%","0,91%","2,67%",N/A,N/A,0
2022-06-01,EDGA11,Lajes Corporativas,"R$ 18,15",2713.0,"R$ 0,16","0,89%","2,49%","4,14%","7,16%","0,83%","0,69%","0,60%","3,76%","-6,88%","-6,05%","-14,31%","R$ 252.351.519,37","R$ 66,20","0,27","0,26%","-0,06%","0,20%","0,36%","48,81%",N/A,1
