Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2022-01-01,FAED11,Outros,"R$ 144,01",212.0,"R$ 1,22","0,83%","2,44%","4,69%","8,89%","0,81%","0,78%","0,74%","8,89%","-0,47%","0,36%","-18,57%","R$ 138.835.182,09","R$ 216,20","0,67",N/A,N/A,N/A,N/A,"0,00%",N/A,3
2022-01-01,MAXR11,Outros,"R$ 83,61",2051.0,"R$ 0,70","0,85%","2,41%","5,73%","9,12%","0,80%","0,96%","0,76%","8,50%","-0,59%","0,26%","-95,25%","R$ 135.304.378,59","R$ 120,20","0,70",N/A,N/A,N/A,N/A,"2,80%",N/A,8
2022-01-01,JRDM11,Shoppings,"R$ 68,58",3173.0,"R$ 0,52","0,75%","2,12%","2,88%","4,92%","0,71%","0,48%","0,41%","4,24%","14,17%","15,03%","13,34%","R$ 220.426.046,66","R$ 87,37","0,78",N/A,N/A,N/A,N/A,"3,20%",N/A,1
2022-01-01,BRCR11,Híbrido,"R$ 71,25",39372.0,"R$ 0,50","0,70%","2,13%","3,97%","7,29%","0,71%","0,66%","0,61%","6,74%","3,05%","3,77%","-10,28%","R$ 2.820.173.916,56","R$ 105,87","0,67",N/A,N/A,N/A,N/A,"23,00%","14,40%",14
2022-01-01,EQIN11,Títulos e Val. Mob.,"R$ 93,48",4451.0,"R$ 0,93","1,00%","3,50%","6,33%","11,67%","1,17%","1,05%","0,97%","11,67%","0,94%","1,95%","-0,91%","R$ 139.997.733,91","R$ 96,35","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,FEXC11,Títulos e Val. Mob.,"R$ 87,21",22586.0,"R$ 0,93","1,05%","3,10%","5,54%","10,72%","1,03%","0,92%","0,89%","10,72%","6,98%","8,10%","4,76%","R$ 571.393.942,82","R$ 93,62","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BTCR11,Títulos e Val. Mob.,"R$ 90,68",8923.0,"R$ 0,91","0,98%","2,83%","5,24%","9,48%","0,94%","0,87%","0,79%","9,48%","2,06%","3,06%","14,61%","R$ 472.571.529,91","R$ 98,25","0,92",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BMLC11,Lajes Corporativas,"R$ 88,03",54.0,"R$ 0,94","1,04%","2,50%","4,39%","7,96%","0,83%","0,73%","0,66%","7,96%","2,27%","3,34%","2,04%","R$ 109.109.578,30","R$ 109,28","0,81",N/A,N/A,N/A,N/A,"0,00%",N/A,2
2022-01-01,TORD11,Outros,"R$ 9,75",69276.0,"R$ 0,08","0,83%","2,41%","5,93%","11,26%","0,80%","0,99%","0,94%","11,26%","-1,22%","-0,41%","-9,70%","R$ 452.337.268,81","R$ 12,90","0,76",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,SEQR11,Outros,"R$ 74,00",2606.0,"R$ 0,63","0,83%","2,48%","5,04%","0,00%","0,83%","0,84%","0,00%","8,15%","4,85%","5,72%","-10,95%","R$ 154.396.953,32","R$ 95,99","0,77",N/A,N/A,N/A,N/A,"0,00%",N/A,0
2022-01-01,BCFF11,Títulos e Val. Mob.,"R$ 76,14",55053.0,"R$ 0,54","0,77%","2,22%","4,22%","7,82%","0,74%","0,70%","0,65%","7,82%","-0,44%","0,33%","-17,84%","R$ 1.990.777.058,59","R$ 79,04","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BLMG11,Logística,"R$ 97,00",9941.0,"R$ 0,90","0,96%","2,86%","5,62%","0,00%","0,95%","0,94%","0,00%","9,70%","-1,40%","-0,45%","-1,95%","R$ 361.286.958,60","R$ 94,81","1,02",N/A,N/A,N/A,N/A,"0,00%","0,00%",4
2022-01-01,DVFF11,Híbrido,"R$ 93,59",8.0,"R$ 0,70","0,73%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","2,59%","13,90%","14,74%","18,30%","R$ 103.014.517,94","R$ 93,57","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,CEOC11,Lajes Corporativas,"R$ 58,79",3816.0,"R$ 0,43","0,73%","2,36%","4,49%","8,37%","0,79%","0,75%","0,70%","8,37%","4,70%","5,46%","-10,90%","R$ 164.239.530,65","R$ 90,46","0,65",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2022-01-01,MGFF11,Títulos e Val. Mob.,"R$ 67,10",10916.0,"R$ 0,56","0,85%","2,41%","4,58%","8,89%","0,80%","0,76%","0,74%","8,89%","2,86%","3,73%","-17,37%","R$ 713.300.572,99","R$ 78,81","0,85",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RBRL11,Logística,"R$ 97,98",4167.0,"R$ 0,85","0,91%","2,67%","4,76%","8,45%","0,89%","0,79%","0,70%","8,45%","6,30%","7,27%","-5,80%","R$ 718.503.950,56","R$ 107,45","0,91",N/A,N/A,N/A,N/A,"0,00%","0,00%",6
2022-01-01,RBRP11,Outros,"R$ 70,94",28980.0,"R$ 0,46","0,65%","1,93%","3,63%","6,41%","0,64%","0,60%","0,53%","6,41%","-5,03%","-4,41%","-22,85%","R$ 1.024.046.383,21","R$ 84,08","0,84",N/A,N/A,N/A,N/A,"10,00%","5,00%",17
2022-01-01,FLCR11,Títulos e Val. Mob.,"R$ 101,36",3909.0,"R$ 1,77","1,73%","4,67%","8,03%","0,00%","1,56%","1,34%","0,00%","8,03%","0,72%","2,46%","10,33%","R$ 50.185.828,63","R$ 100,37","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RECT11,Híbrido,"R$ 72,10",6551.0,"R$ 0,54","0,75%","2,37%","4,32%","8,84%","0,79%","0,72%","0,74%","8,84%","6,37%","7,17%","-17,99%","R$ 800.756.132,40","R$ 97,90","0,74",N/A,N/A,N/A,N/A,"16,60%",N/A,8
2022-01-01,RELG11,Híbrido,"R$ 81,60",2899.0,"R$ 0,81","1,00%","3,16%","5,73%","10,17%","1,05%","0,96%","0,85%","10,17%","10,88%","12,00%","-8,82%","R$ 162.778.565,46","R$ 121,97","0,67",N/A,N/A,N/A,N/A,"11,30%","11,30%",3
2022-01-01,RECR11,Títulos e Val. Mob.,"R$ 102,70",60230.0,"R$ 1,46","1,44%","3,72%","6,86%","13,25%","1,24%","1,14%","1,10%","13,25%","2,83%","4,31%","3,31%","R$ 2.311.895.011,83","R$ 95,30","1,08",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,GTLG11,,"R$ 98,00",11451.0,"R$ 0,70","0,70%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,40%","-0,48%","0,22%","0,92%","R$ 707.276.465,63","R$ 98,60","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BLCA11,Lajes Corporativas,"R$ 100,00",5.0,"R$ 0,53","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 158.358.513,15","R$ 98,97","1,01",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2022-01-01,CPFF11,Híbrido,"R$ 71,65",15879.0,"R$ 0,61","0,87%","2,23%","5,01%","10,75%","0,74%","0,83%","0,90%","10,75%","-0,74%","0,13%","-8,28%","R$ 432.234.278,18","R$ 79,31","0,90",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RVBI11,Títulos e Val. Mob.,"R$ 82,38",2548.0,"R$ 0,75","0,90%","2,80%","5,31%","9,92%","0,93%","0,89%","0,83%","9,92%","1,50%","2,41%","-4,29%","R$ 127.581.764,58","R$ 88,60","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,CVBI11,Títulos e Val. Mob.,"R$ 103,00",65177.0,"R$ 1,12","1,09%","3,31%","6,31%","12,24%","1,10%","1,05%","1,02%","12,24%","1,58%","2,69%","6,90%","R$ 1.051.732.082,10","R$ 1,00","103,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,GAME11,Híbrido,"R$ 110,00",72.0,"R$ 1,08","1,04%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,04%","0,00%","1,04%","1,04%","R$ 205.123.675,99","R$ 99,57","1,10",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,IBFF11,Títulos e Val. Mob.,"R$ 60,00",1128.0,"R$ 0,50","0,84%","2,58%","5,14%","8,42%","0,86%","0,86%","0,70%","8,42%","0,35%","1,19%","-17,65%","R$ 50.937.396,97","R$ 76,40","0,79",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,IBCR11,Títulos e Val. Mob.,"R$ 96,39",4099.0,"R$ 1,50","1,55%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","4,72%","1,45%","3,02%","8,38%","R$ 79.447.521,22","R$ 98,95","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,IRDM11,Títulos e Val. Mob.,"R$ 109,32",77542.0,"R$ 1,43","1,32%","3,67%","6,55%","11,72%","1,22%","1,09%","0,98%","11,72%","3,84%","5,21%","-17,06%","R$ 3.240.393.426,43","R$ 98,06","1,11",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RBRR11,Títulos e Val. Mob.,"R$ 100,00",37141.0,"R$ 1,07","1,08%","2,93%","5,46%","9,87%","0,98%","0,91%","0,82%","9,87%","1,84%","2,94%","13,79%","R$ 1.043.340.841,05","R$ 100,69","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RBRY11,Títulos e Val. Mob.,"R$ 104,97",7706.0,"R$ 1,34","1,28%","3,34%","5,71%","10,23%","1,11%","0,95%","0,85%","10,23%","1,88%","3,18%","8,90%","R$ 354.981.935,25","R$ 104,49","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,IRIM11,Híbrido,"R$ 113,55",646.0,"R$ 1,50","1,33%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","3,83%","0,36%","1,69%","3,88%","R$ 132.147.323,49","R$ 101,65","1,12",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RBRF11,Títulos e Val. Mob.,"R$ 76,00",43076.0,"R$ 0,61","0,81%","2,50%","4,77%","8,74%","0,83%","0,80%","0,73%","8,74%","4,31%","5,16%","-18,09%","R$ 1.194.884.791,18","R$ 87,34","0,87",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,CPTS11,Títulos e Val. Mob.,"R$ 96,92",101182.0,"R$ 1,10","1,12%","3,17%","6,20%","12,26%","1,06%","1,03%","1,02%","12,26%","0,02%","1,14%","7,32%","R$ 2.646.336.850,54","R$ 94,60","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,ATSA11,Shoppings,"R$ 99,33",1.0,"R$ 0,25","0,18%","0,59%","1,30%","2,97%","0,20%","0,22%","0,25%","0,37%","0,74%","0,92%","1,10%","R$ 155.087.136,20","R$ 88,56","1,12",N/A,N/A,N/A,N/A,"21,10%",N/A,1
2022-01-01,VGIP11,Outros,"R$ 100,63",55898.0,"R$ 1,65","1,60%","4,45%","7,83%","13,44%","1,48%","1,31%","1,12%","13,44%","5,36%","7,04%","3,12%","R$ 893.160.931,17","R$ 96,10","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,MCHF11,Títulos e Val. Mob.,"R$ 10,00",17142.0,"R$ 0,12","1,19%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","3,36%","-0,20%","0,99%","2,08%","R$ 90.855.755,84","R$ 10,94","0,91",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,VGIR11,Títulos e Val. Mob.,"R$ 99,01",14859.0,"R$ 0,92","0,92%","2,43%","4,49%","7,84%","0,81%","0,75%","0,65%","7,84%","2,96%","3,91%","22,43%","R$ 441.178.250,99","R$ 97,90","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,MCCI11,Títulos e Val. Mob.,"R$ 102,05",42897.0,"R$ 1,00","0,97%","2,95%","5,89%","10,45%","0,98%","0,98%","0,87%","10,45%","1,14%","2,12%","11,07%","R$ 1.215.907.590,31","R$ 97,92","1,04",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,MGHT11,Hotel,"R$ 86,50",3987.0,"R$ 0,80","0,89%","2,72%","4,72%","8,83%","0,91%","0,79%","0,74%","8,83%","6,67%","7,62%","-2,17%","R$ 131.018.947,00","R$ 99,73","0,87",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,GCRI11,Títulos e Val. Mob.,"R$ 97,99",1322.0,"R$ 1,38","1,39%","3,57%","6,63%","0,00%","1,19%","1,11%","0,00%","9,52%","1,02%","2,42%","6,98%","R$ 100.208.755,09","R$ 100,18","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,MORE11,Títulos e Val. Mob.,"R$ 76,74",7062.0,"R$ 0,70","0,92%","2,66%","5,21%","8,89%","0,89%","0,87%","0,74%","8,89%","5,42%","6,39%","-24,92%","R$ 211.406.854,86","R$ 91,16","0,84",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,NAVT11,Títulos e Val. Mob.,"R$ 77,75",2145.0,"R$ 0,60","0,80%","2,47%","4,86%","0,00%","0,82%","0,81%","0,00%","5,92%","4,15%","4,99%","-13,35%","R$ 97.435.373,81","R$ 92,40","0,84",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BRLA11,Híbrido,"R$ 147,00",1.0,"R$ 0,99","0,71%","2,02%","2,02%","2,02%","0,67%","0,34%","0,17%","2,02%","-4,08%","-3,41%","-3,45%","R$ 259.860.568,90","R$ 160,35","0,92",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,MGCR11,Títulos e Val. Mob.,"R$ 89,15",1537.0,"R$ 1,00","1,14%","3,21%","5,86%","10,87%","1,07%","0,98%","0,91%","10,87%","3,61%","4,79%","2,01%","R$ 137.327.919,11","R$ 96,55","0,92",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,TRNT11,Lajes Corporativas,"R$ 106,17",501.0,"R$ 0,60","0,55%","1,21%","1,91%","3,72%","0,40%","0,32%","0,31%","3,72%","9,96%","10,56%","-26,64%","R$ 796.881.453,61","R$ 202,48","0,52",N/A,N/A,N/A,N/A,"50,90%",N/A,1
2022-01-01,BLCP11,Outros,"R$ 82,80",233.0,"R$ 0,52","0,62%","1,33%","3,02%","6,84%","0,44%","0,50%","0,57%","6,84%","9,80%","10,48%","-13,67%","R$ 225.883.475,41","R$ 98,37","0,84",N/A,N/A,N/A,N/A,"7,90%",N/A,2
2022-01-01,GCFF11,Títulos e Val. Mob.,"R$ 77,00",458.0,"R$ 0,79","1,04%","2,90%","5,45%","10,81%","0,97%","0,91%","0,90%","10,81%","3,26%","4,34%","-9,97%","R$ 30.939.254,59","R$ 91,37","0,84",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,ARCT11,Híbrido,"R$ 106,11",19293.0,"R$ 1,70","1,58%","4,69%","7,52%","16,32%","1,56%","1,25%","1,36%","16,32%","5,37%","7,03%","-8,66%","R$ 252.891.029,37","R$ 100,79","1,05",N/A,N/A,N/A,N/A,N/A,N/A,4
2022-01-01,RZAK11,Títulos e Val. Mob.,"R$ 93,35",14718.0,"R$ 1,32","1,39%","3,87%","6,18%","9,73%","1,29%","1,03%","0,81%","9,73%","13,23%","14,81%","4,75%","R$ 283.956.920,58","R$ 94,60","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,AFHI11,Títulos e Val. Mob.,"R$ 100,50",4968.0,"R$ 1,30","1,28%","3,78%","6,88%","0,00%","1,26%","1,15%","0,00%","8,45%","3,35%","4,68%","15,29%","R$ 175.960.340,60","R$ 98,43","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,OULG11,Outros,"R$ 52,30",3624.0,"R$ 0,50","0,94%","2,83%","5,15%","9,30%","0,94%","0,86%","0,78%","9,30%","2,52%","3,49%","-24,56%","R$ 183.176.183,14","R$ 73,82","0,71",N/A,N/A,N/A,N/A,"0,00%",N/A,2
2022-01-01,OUFF11,Títulos e Val. Mob.,"R$ 70,05",3321.0,"R$ 0,67","0,94%","2,83%","5,53%","10,12%","0,94%","0,92%","0,84%","10,12%","-1,38%","-0,45%","-9,28%","R$ 147.821.445,27","R$ 81,47","0,86",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,OURE11,Títulos e Val. Mob.,"R$ 86,34",1093.0,"R$ 1,16","1,33%","3,87%","6,88%","11,92%","1,29%","1,15%","0,99%","11,92%","0,00%","1,33%","2,95%","R$ 100.363.668,32","R$ 93,18","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,SNCI11,Títulos e Val. Mob.,"R$ 103,60",14391.0,"R$ 1,20","1,15%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","3,50%","4,11%","5,31%","8,09%","R$ 163.841.678,80","R$ 101,94","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,SNFF11,Títulos e Val. Mob.,"R$ 90,26",4597.0,"R$ 0,65","0,71%","2,18%","4,25%","0,00%","0,73%","0,71%","0,00%","4,77%","2,20%","2,93%","-3,75%","R$ 233.091.678,77","R$ 93,24","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,CORM11,Híbrido,"R$ 99,99",8.0,"R$ 1,06","1,04%","3,14%","6,15%","0,00%","1,05%","1,03%","0,00%","7,18%","-2,56%","-1,54%","-0,39%","R$ 87.692.661,80","R$ 95,60","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,AFOF11,Títulos e Val. Mob.,"R$ 90,05",263.0,"R$ 0,84","0,98%","3,06%","13,60%","0,00%","1,02%","2,27%","0,00%","4,84%","4,69%","5,71%","-5,00%","R$ 72.409.198,26","R$ 104,76","0,86",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,RECX11,Outros,"R$ 89,10",138.0,"R$ 1,00","1,13%","3,25%","5,78%","0,00%","1,08%","0,96%","0,00%","8,74%","-0,38%","0,74%","-3,72%","R$ 19.427.520,87","R$ 88,99","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BLMC11,Outros,"R$ 98,90",260.0,"R$ 1,12","1,12%","3,39%","6,37%","0,00%","1,13%","1,06%","0,00%","7,74%","0,81%","1,94%","5,56%","R$ 40.835.425,67","R$ 102,22","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2022-01-01,BTLG11,Logística,"R$ 105,70",42741.0,"R$ 0,72","0,68%","2,08%","4,10%","7,55%","0,69%","0,68%","0,63%","7,55%","1,54%","2,23%","-3,79%","R$ 1.522.117.934,79","R$ 99,95","1,06",N/A,N/A,N/A,N/A,N/A,"3,00%",16
2022-01-01,XPIN11,Outros,"R$ 92,16",5164.0,"R$ 0,63","0,67%","2,12%","4,09%","7,56%","0,71%","0,68%","0,63%","7,56%","4,31%","5,01%","-12,05%","R$ 786.901.110,67","R$ 110,05","0,84",N/A,N/A,N/A,N/A,"16,40%",N/A,5
2022-01-01,MCHY11,Títulos e Val. Mob.,"R$ 120,00",6.0,"R$ 1,30","1,08%","3,26%","0,00%","0,00%","1,09%","0,00%","0,00%","4,44%","1,21%","2,31%","13,50%","R$ 363.602.380,70","R$ 102,80","1,17",N/A,N/A,N/A,N/A,N/A,N/A,0
