Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2021-10-30,RBVA11,Outros,"R$ 102,87",7333.0,"R$ 0,87","0,81%","2,32%","4,96%","9,64%","0,77%","0,83%","0,80%","7,33%","-2,60%","-1,82%","1,98%","R$ 1.313.544.384,58","R$ 113,35","0,91","0,77%","-0,09%","0,68%","2,78%","0,70%",N/A,72
2021-10-30,BARI11,Títulos e Val. Mob.,"R$ 103,12",16385.0,"R$ 1,15","1,09%","3,19%","6,13%","14,07%","1,06%","1,02%","1,17%","10,29%","-1,10%","-0,02%","1,99%","R$ 473.323.915,47","R$ 102,14","1,01","1,13%","-0,11%","1,01%","7,88%",N/A,N/A,0
2021-10-30,NEWL11,Híbrido,"R$ 91,99",3192.0,"R$ 0,75","0,75%","2,19%","4,93%","10,06%","0,73%","0,82%","0,84%","7,50%","-2,61%","-1,87%","0,99%","R$ 236.517.865,90","R$ 116,33","0,79","0,64%","-0,61%","0,03%","7,35%","0,00%",N/A,2
2021-10-30,SDIL11,Logística,"R$ 84,34",7452.0,"R$ 0,72","0,80%","2,16%","4,00%","7,52%","0,72%","0,67%","0,63%","5,76%","0,48%","1,29%","-9,01%","R$ 647.393.285,87","R$ 101,23","0,83","0,71%","0,03%","0,74%","0,58%","8,40%",N/A,5
2021-10-30,SDIL11,Logística,"R$ 84,34",7452.0,"R$ 0,72","0,80%","2,16%","4,00%","7,52%","0,72%","0,67%","0,63%","5,76%","0,48%","1,29%","-9,01%","R$ 647.393.285,87","R$ 101,23","0,83","0,71%","0,03%","0,74%","0,58%","7,40%",N/A,5
2021-10-30,CXCO11,Lajes Corporativas,"R$ 89,85",947.0,"R$ 0,65","0,72%","2,07%","0,00%","0,00%","0,69%","0,00%","0,00%","3,99%","-3,76%","-3,07%","-4,86%","R$ 393.906.664,39","R$ 100,37","0,90","0,65%","0,06%","0,71%","3,73%",N/A,N/A,0
2021-10-30,RBRS11,Híbrido,"R$ 70,90",2.0,"R$ 0,42","0,58%","1,76%","3,38%","0,00%","0,59%","0,56%","0,00%","4,76%","2,86%","3,46%","-18,86%","R$ 125.756.509,71","R$ 90,51","0,78","0,46%","-6,14%","-5,70%","-3,16%",N/A,N/A,0
2021-10-30,BRCO11,Logística,"R$ 96,30",25990.0,"R$ 0,57","0,58%","1,67%","3,19%","6,02%","0,56%","0,53%","0,50%","4,64%","-3,48%","-2,92%","-9,47%","R$ 1.603.955.235,27","R$ 108,53","0,89","0,53%","0,05%","0,58%","3,24%","0,00%","2,70%",10
2021-10-30,VISC11,Shoppings,"R$ 100,19",18992.0,"R$ 0,58","0,57%","1,55%","2,49%","4,85%","0,52%","0,41%","0,40%","3,65%","0,59%","1,16%","-8,90%","R$ 1.702.561.351,78","R$ 119,30","0,84","0,49%","0,13%","0,62%","2,59%","8,10%",N/A,15
2021-10-30,JFLL11,Residencial,"R$ 73,46",406.0,"R$ 0,62","0,83%","2,27%","4,25%","0,00%","0,76%","0,71%","0,00%","5,64%","-8,67%","-7,91%","-20,76%","R$ 145.160.606,78","R$ 96,74","0,76","0,64%","0,03%","0,67%","4,05%","29,00%",N/A,2
2021-10-30,XPLG11,Logística,"R$ 99,10",42693.0,"R$ 0,62","0,61%","1,76%","3,39%","6,24%","0,59%","0,57%","0,52%","4,86%","-3,05%","-2,47%","-11,52%","R$ 2.969.283.438,86","R$ 109,56","0,90","0,57%","0,01%","0,58%","4,72%","11,30%",N/A,13
2021-10-30,NVHO11,Hospital,"R$ 11,84",89.0,"R$ 0,07","0,57%","1,72%","3,18%","6,64%","0,57%","0,53%","0,55%","4,40%","2,00%","2,58%","-40,01%","R$ 514.160.788,39","R$ 12,39","0,96","0,56%","0,03%","0,60%","4,21%",N/A,N/A,1
2021-10-30,SARE11,Híbrido,"R$ 75,10",7416.0,"R$ 0,60","0,79%","2,13%","4,02%","6,61%","0,71%","0,67%","0,55%","5,90%","-11,08%","-10,38%","-15,12%","R$ 922.406.101,09","R$ 99,89","0,75","0,60%","-0,49%","0,11%","3,60%","2,10%",N/A,3
2021-10-30,LASC11,Shoppings,"R$ 94,84",100.0,"R$ 0,51","0,54%","1,79%","2,67%","5,61%","0,60%","0,45%","0,47%","4,23%","3,02%","3,58%","-1,23%","R$ 258.697.121,39","R$ 102,73","0,92","0,50%","-0,17%","0,32%","2,91%","3,50%",N/A,3
2021-10-30,SHPH11,Shoppings,"R$ 802,01",28.0,"R$ 3,03","0,38%","0,99%","1,75%","3,83%","0,33%","0,29%","0,32%","2,27%","0,67%","1,04%","-0,14%","R$ 502.782.579,31","R$ 825,65","0,97","0,37%","0,16%","0,53%","2,13%","12,00%",N/A,1
2021-10-30,VILG11,Logística,"R$ 102,06",20636.0,"R$ 0,64","0,61%","1,73%","3,19%","5,84%","0,58%","0,53%","0,49%","4,55%","-0,83%","-0,23%","-8,67%","R$ 1.708.615.548,48","R$ 113,93","0,90","0,56%","-0,12%","0,45%","4,12%","0,00%",N/A,15
2021-10-30,SADI11,Títulos e Val. Mob.,"R$ 82,81",5669.0,"R$ 0,46","0,56%","1,56%","2,50%","3,86%","0,52%","0,42%","0,32%","3,24%","-0,81%","-0,25%","10,02%","R$ 319.655.353,93","R$ 100,51","0,82","0,46%","-0,10%","0,36%","2,58%",N/A,N/A,0
2021-10-30,ARRI11,Títulos e Val. Mob.,"R$ 93,50",14559.0,"R$ 1,11","1,14%","2,80%","6,55%","12,68%","0,93%","1,09%","1,06%","10,05%","-4,40%","-3,31%","13,36%","R$ 99.661.556,87","R$ 95,07","0,98","1,17%","-0,65%","0,51%","5,83%",N/A,N/A,0
2021-10-30,HGRU11,Híbrido,"R$ 111,35",32622.0,"R$ 0,72","0,64%","1,85%","3,76%","7,00%","0,62%","0,63%","0,58%","5,37%","-3,13%","-2,51%","-7,36%","R$ 2.163.602.469,79","R$ 117,55","0,95","0,61%","0,17%","0,79%","5,17%","0,00%","0,00%",16
2021-10-30,CBOP11,Lajes Corporativas,"R$ 63,90",427.0,"R$ 0,49","0,77%","2,15%","4,15%","8,57%","0,72%","0,69%","0,71%","6,12%","-8,98%","-8,27%","-7,28%","R$ 131.913.758,56","R$ 93,23","0,69","0,53%","0,37%","0,90%","7,84%","10,37%","10,20%",1
2021-10-30,BBFI11B,Lajes Corporativas,"R$ 2.270,99",122.0,"R$ 27,39","1,15%","3,31%","6,33%","12,98%","1,10%","1,05%","1,08%","10,16%","-2,66%","-1,54%","16,50%","R$ 329.132.320,59","R$ 2.531,79","0,90","1,08%","0,00%","1,09%","7,90%","72,20%",N/A,2
2021-10-30,HGCR11,Títulos e Val. Mob.,"R$ 103,30",21157.0,"R$ 0,85","0,79%","2,32%","5,06%","8,64%","0,77%","0,84%","0,72%","6,88%","3,14%","3,96%","10,44%","R$ 1.271.227.911,85","R$ 102,75","1,01","0,83%","0,08%","0,90%","4,19%",N/A,N/A,0
2021-10-30,BBIM11,Títulos e Val. Mob.,N/A,N/A,"R$ 0,70","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 51.888.907,55","R$ 50,13",N/A,"1,40%","-1,27%","0,11%","-17,39%",N/A,N/A,0
2021-10-30,HBRH11,Híbrido,"R$ 85,75",34.0,"R$ 0,66","0,80%","2,12%","4,19%","0,00%","0,71%","0,70%","0,00%","4,86%","-3,49%","-2,72%","-12,89%","R$ 245.406.657,81","R$ 109,28","0,78","0,60%","0,22%","0,82%","5,38%",N/A,N/A,3
2021-10-30,FIIP11B,Logística,"R$ 177,20",342.0,"R$ 1,35","0,77%","2,12%","3,89%","6,86%","0,71%","0,65%","0,57%","5,70%","-3,87%","-3,13%","-9,67%","R$ 185.644.589,21","R$ 200,23","0,88","0,67%","0,04%","0,71%","10,35%","0,00%",N/A,7
2021-10-30,HSRE11,Híbrido,"R$ 97,39",412278.0,"R$ 0,56","0,57%","1,70%","2,25%","0,00%","0,57%","0,37%","0,00%","2,25%","0,63%","1,20%","2,27%","R$ 828.392.155,08","R$ 97,25","1,00","0,58%","-0,04%","0,53%","4,26%","0,00%",N/A,29
2021-10-30,VTLT11,Logística,"R$ 94,12",1025.0,"R$ 0,75","0,79%","2,27%","4,37%","8,19%","0,76%","0,73%","0,68%","6,34%","-2,86%","-2,09%","-13,41%","R$ 216.316.308,01","R$ 102,28","0,92","0,74%","0,02%","0,76%","6,23%","0,00%","0,00%",1
2021-10-30,PVBI11,Lajes Corporativas,"R$ 86,25",16540.0,"R$ 0,56","0,65%","1,86%","3,54%","6,55%","0,62%","0,59%","0,55%","4,57%","-8,71%","-8,12%","-8,01%","R$ 1.001.046.289,37","R$ 99,71","0,87",N/A,N/A,N/A,N/A,"0,10%",N/A,4
2021-10-30,LVBI11,Logística,"R$ 98,00",11945.0,"R$ 0,65","0,64%","1,85%","3,43%","5,69%","0,62%","0,57%","0,47%","4,29%","-0,15%","0,49%","-10,24%","R$ 1.350.783.017,73","R$ 114,71","0,85",N/A,N/A,N/A,N/A,"2,30%","0,00%",10
2021-10-30,VRTA11,Títulos e Val. Mob.,"R$ 106,89",11393.0,"R$ 1,10","1,01%","2,90%","5,53%","10,00%","0,97%","0,92%","0,83%","7,88%","0,89%","1,91%","1,79%","R$ 979.552.050,24","R$ 97,96","1,09","1,12%","-0,28%","0,84%","3,29%",N/A,N/A,0
2021-10-30,PQAG11,Logística,"R$ 63,69",1.0,"R$ 0,37","0,58%","1,73%","3,45%","0,00%","0,58%","0,58%","0,00%","4,98%","-4,66%","-4,11%","-4,94%","R$ 795.654.025,77","R$ 56,87","1,12","0,65%","0,00%","0,65%","4,00%","0,00%",N/A,1
2021-10-30,OUJP11,Títulos e Val. Mob.,"R$ 88,45",7226.0,"R$ 0,90","1,02%","2,69%","4,80%","9,11%","0,90%","0,80%","0,76%","6,79%","-1,87%","-0,87%","-12,36%","R$ 335.731.048,67","R$ 103,23","0,86","0,87%","-0,01%","0,86%","4,01%",N/A,N/A,0
2021-10-30,HREC11,Títulos e Val. Mob.,"R$ 97,75",5.0,"R$ 0,70","0,71%","2,12%","5,04%","0,00%","0,71%","0,84%","0,00%","6,53%","-1,04%","-0,33%","1,29%","R$ 268.722.307,16","R$ 94,42","1,04","0,74%","4,20%","4,97%","-0,15%",N/A,N/A,0
2021-10-30,HAAA11,Lajes Corporativas,"R$ 95,39",11.0,"R$ 0,54","0,57%","1,63%","3,18%","0,00%","0,54%","0,53%","0,00%","3,69%","-2,96%","-2,41%","-2,89%","R$ 329.467.244,04","R$ 95,36","1,00","0,57%","-0,63%","-0,07%","0,91%","9,90%",N/A,1
2021-10-30,FIGS11,Shoppings,"R$ 55,47",1509.0,"R$ 0,30","0,54%","1,44%","2,34%","4,63%","0,48%","0,39%","0,39%","3,39%","-4,50%","-3,99%","-13,61%","R$ 268.744.128,94","R$ 94,30","0,59","0,32%","0,02%","0,33%","1,79%","12,10%",N/A,2
2021-10-30,JSRE11,Híbrido,"R$ 74,31",36487.0,"R$ 0,53","0,66%","1,90%","3,63%","6,92%","0,63%","0,61%","0,58%","5,26%","-1,14%","-0,49%","-15,38%","R$ 2.354.399.450,99","R$ 113,37","0,66","0,47%","-0,09%","0,37%","2,69%","14,80%","11,70%",5
2021-10-30,PLCR11,Híbrido,"R$ 87,81",4611.0,"R$ 1,00","1,11%","2,87%","5,62%","10,44%","0,96%","0,94%","0,87%","8,20%","-3,21%","-2,13%","3,19%","R$ 196.925.565,21","R$ 93,37","0,94","1,07%","-0,56%","0,51%","1,08%",N/A,N/A,0
2021-10-30,HABT11,Títulos e Val. Mob.,"R$ 114,68",21652.0,"R$ 1,50","1,32%","3,74%","8,25%","15,40%","1,25%","1,37%","1,28%","11,50%","-8,53%","-7,33%","1,81%","R$ 525.875.060,10","R$ 97,17","1,18","1,54%","-0,25%","1,29%","8,27%",N/A,N/A,0
2021-10-30,MALL11,Shoppings,"R$ 91,92",11004.0,"R$ 0,57","0,61%","1,71%","3,10%","6,49%","0,57%","0,52%","0,54%","4,75%","-3,26%","-2,68%","-6,51%","R$ 791.574.764,07","R$ 104,70","0,88","0,54%","0,03%","0,58%","2,69%","2,00%",N/A,7
2021-10-30,KNSC11,Títulos e Val. Mob.,"R$ 99,84",28978.0,"R$ 1,24","1,25%","3,39%","6,19%","0,00%","1,13%","1,03%","0,00%","9,28%","1,39%","2,65%","5,47%","R$ 726.229.506,65","R$ 91,34","1,09","1,36%","-0,82%","0,52%","0,62%",N/A,N/A,0
2021-10-30,BPFF11,Títulos e Val. Mob.,"R$ 65,61",7476.0,"R$ 0,55","0,80%","2,26%","4,46%","8,57%","0,75%","0,74%","0,71%","6,63%","-5,90%","-5,15%","-8,05%","R$ 354.102.384,87","R$ 78,82","0,83","0,70%","-1,01%","-0,32%","-1,26%",N/A,N/A,0
2021-10-30,VCJR11,Títulos e Val. Mob.,"R$ 95,86",2940.0,"R$ 1,22","1,28%","3,32%","5,61%","10,38%","1,11%","0,93%","0,86%","7,57%","0,82%","2,11%","-2,41%","R$ 1.119.498.390,45","R$ 96,48","0,99","1,26%","-0,69%","0,57%","2,19%",N/A,N/A,0
2021-10-30,HGIC11,Títulos e Val. Mob.,"R$ 105,88",38.0,"R$ 0,90","0,83%","2,20%","4,46%","0,00%","0,73%","0,74%","0,00%","4,46%","0,09%","0,93%","12,90%","R$ 24.446.514,95","R$ 105,09","1,01","0,86%","0,40%","1,26%","8,83%",N/A,N/A,0
2021-10-30,RNDP11,Títulos e Val. Mob.,"R$ 650,00",1.0,"R$ 2,00","0,28%","1,64%","3,47%","6,22%","0,55%","0,58%","0,52%","4,80%","0,85%","1,14%","-4,52%","R$ 82.031.902,99","R$ 763,22","0,85","0,26%","-0,47%","-0,21%","3,66%",N/A,N/A,0
2021-10-30,URPR11,Outros,"R$ 119,00",34967.0,"R$ 2,17","1,77%","4,63%","9,07%","20,03%","1,54%","1,51%","1,67%","14,60%","3,01%","4,84%","9,68%","R$ 158.328.629,75","R$ 95,35","1,25","2,28%","-1,16%","1,09%","5,86%",N/A,N/A,0
2021-10-30,VOTS11,Títulos e Val. Mob.,"R$ 78,50",24.0,"R$ 0,55","0,65%","2,17%","4,16%","6,77%","0,72%","0,69%","0,56%","5,47%","1,65%","2,30%","11,09%","R$ 81.570.943,51","R$ 98,53","0,80","0,56%","-0,36%","0,19%","3,44%",N/A,N/A,0
2021-10-30,KNCR11,Títulos e Val. Mob.,"R$ 96,75",57961.0,"R$ 0,55","0,57%","1,57%","2,72%","4,77%","0,52%","0,45%","0,40%","3,67%","2,40%","2,98%","13,59%","R$ 3.889.332.968,75","R$ 99,48","0,97","0,55%","0,12%","0,68%","3,46%",N/A,N/A,0
2021-10-30,SPTW11,Lajes Corporativas,"R$ 45,50",4836.0,"R$ 0,36","0,61%","2,62%","9,42%","20,95%","0,87%","1,57%","1,75%","17,85%","1,59%","2,22%","-19,75%","R$ 93.337.126,32","R$ 51,91","0,88","0,69%","-0,36%","0,33%","10,50%","0,00%",N/A,1
2021-10-30,RNGO11,Lajes Corporativas,"R$ 57,46",1532.0,"R$ 0,35","0,59%","1,76%","3,55%","7,31%","0,59%","0,59%","0,61%","5,35%","3,14%","3,75%","-10,98%","R$ 271.301.134,06","R$ 101,38","0,57","0,35%","0,02%","0,37%","1,59%","29,00%",N/A,3
2021-10-30,FVPQ11,Shoppings,"R$ 116,50",1090.0,"R$ 0,50","0,41%","1,76%","0,00%","0,00%","0,59%","0,00%","0,00%","2,13%","0,00%","0,41%","-1,04%","R$ 549.310.303,01","R$ 196,17","0,59","0,25%","0,17%","0,43%","0,82%","5,80%",N/A,1
2021-10-30,XPCM11,Lajes Corporativas,"R$ 21,44",4360.0,"R$ 0,21","0,80%","2,00%","4,86%","13,62%","0,67%","0,81%","1,14%","7,39%","-12,01%","-11,30%","-51,39%","R$ 169.356.058,13","R$ 70,14","0,31","0,30%","-0,60%","-0,30%","-1,17%","100,00%",N/A,1
2021-10-30,PLOG11,Logística,"R$ 79,20",425.0,"R$ 0,72","0,88%","2,55%","4,72%","0,00%","0,85%","0,79%","0,00%","4,72%","-1,27%","-0,40%","-11,91%","R$ 71.566.334,57","R$ 95,42","0,83","0,75%","-0,02%","0,73%","3,70%","0,00%",N/A,1
2021-10-30,KFOF11,Títulos e Val. Mob.,"R$ 81,20",6915.0,"R$ 0,58","0,72%","2,03%","4,23%","7,19%","0,68%","0,71%","0,60%","5,84%","-3,46%","-2,77%","-16,14%","R$ 432.068.398,88","R$ 95,31","0,85","0,61%","-2,48%","-1,88%","-5,01%",N/A,N/A,0
2021-10-30,PATL11,Híbrido,"R$ 67,34",12628.0,"R$ 0,57","0,79%","2,26%","4,19%","7,69%","0,75%","0,70%","0,64%","6,00%","-3,08%","-2,31%","-18,37%","R$ 477.033.893,01","R$ 95,57","0,70","0,60%","0,05%","0,65%","3,58%","7,00%","0,00%",2
2021-10-30,ABCP11,Shoppings,"R$ 66,66",1876.0,"R$ 0,42","0,61%","1,89%","3,16%","5,86%","0,63%","0,53%","0,49%","4,47%","-5,78%","-5,21%","-7,11%","R$ 1.081.496.937,21","R$ 88,62","0,75","0,47%","0,07%","0,55%","4,03%","8,20%",N/A,1
2021-10-30,TGAR11,Outros,"R$ 120,68",30166.0,"R$ 1,11","0,87%","2,54%","5,11%","10,37%","0,85%","0,85%","0,86%","7,70%","-0,16%","0,70%","-3,70%","R$ 1.461.093.085,94","R$ 129,19","0,93","0,86%","-0,72%","0,13%","5,87%",N/A,N/A,0
2021-10-30,HSML11,Shoppings,"R$ 78,30",34084.0,"R$ 0,52","0,65%","1,84%","2,92%","5,59%","0,61%","0,49%","0,47%","4,05%","-1,23%","-0,59%","-14,84%","R$ 1.500.798.823,72","R$ 95,10","0,82","0,55%","-0,12%","0,42%","-0,04%","4,80%",N/A,5
2021-10-30,HUSC11,Outros,"R$ 122,52",3.0,"R$ 0,78","0,64%","1,95%","3,62%","6,56%","0,65%","0,60%","0,55%","5,10%","1,83%","2,49%","-16,46%","R$ 103.632.412,85","R$ 130,42","0,94","0,60%","0,04%","0,64%","5,71%",N/A,N/A,0
2021-10-30,RZTR11,Híbrido,"R$ 95,90",54669.0,"R$ 0,95","0,95%","2,81%","4,74%","0,00%","0,94%","0,79%","0,00%","7,09%","2,65%","3,62%","-0,23%","R$ 1.087.621.455,10","R$ 98,44","0,97","0,97%","-1,03%","-0,08%","6,99%",N/A,N/A,10
2021-10-30,RBED11,Outros,"R$ 132,04",926.0,"R$ 1,06","0,78%","2,24%","4,39%","8,37%","0,75%","0,73%","0,70%","6,44%","-1,53%","-0,76%","-6,32%","R$ 303.735.320,76","R$ 150,24","0,88","0,71%","-0,07%","0,63%","6,11%","0,00%",N/A,5
2021-10-30,CXCE11B,Outros,"R$ 57,99",1805.0,"R$ 0,83","1,46%","4,29%","7,38%","13,01%","1,43%","1,23%","1,08%","10,43%","12,58%","14,22%","-38,51%","R$ 139.210.378,11","R$ 81,27","0,71","1,02%","0,14%","1,17%","9,65%","0,00%",N/A,1
2021-10-30,VIFI11,Títulos e Val. Mob.,"R$ 74,48",1484.0,"R$ 0,63","0,84%","2,33%","4,45%","8,36%","0,78%","0,74%","0,70%","6,42%","-6,43%","-5,65%","-14,24%","R$ 258.089.529,92","R$ 91,77","0,81","0,69%","-1,60%","-0,92%","-4,35%",N/A,N/A,0
2021-10-30,RBRD11,Híbrido,"R$ 52,95",2167.0,"R$ 0,18","0,37%","0,69%","0,88%","5,86%","0,23%","0,15%","0,49%","0,98%","-2,26%","-1,90%","-32,72%","R$ 133.408.409,27","R$ 72,04","0,73","0,25%","0,07%","0,32%","2,70%","31,72%",N/A,4
2021-10-30,MXRF11,Híbrido,"R$ 10,01",511230.0,"R$ 0,08","0,79%","2,28%","4,38%","8,45%","0,76%","0,73%","0,70%","6,64%","1,40%","2,20%","1,81%","R$ 2.259.193.467,62","R$ 9,99","1,00","0,80%","0,16%","0,97%","6,05%",N/A,N/A,0
2021-10-30,VINO11,Lajes Corporativas,"R$ 60,06",29473.0,"R$ 0,65","1,07%","2,81%","5,06%","9,05%","0,94%","0,84%","0,75%","7,21%","2,21%","3,30%","2,23%","R$ 745.451.696,93","R$ 58,82","1,02","1,11%","-0,67%","0,43%","3,52%","0,70%",N/A,9
2021-10-30,VIUR11,Títulos e Val. Mob.,"R$ 79,05",3850.0,"R$ 0,67","0,80%","2,26%","0,00%","0,00%","0,75%","0,00%","0,00%","2,97%","-2,88%","-2,11%","-13,29%","R$ 258.342.180,74","R$ 95,87","0,82","0,70%","-0,51%","0,18%","1,23%","0,00%",N/A,6
2021-10-30,HGFF11,Títulos e Val. Mob.,"R$ 73,38",6083.0,"R$ 0,50","0,66%","1,91%","3,72%","7,60%","0,64%","0,62%","0,63%","5,46%","-3,41%","-2,77%","-18,19%","R$ 257.593.227,47","R$ 89,95","0,82","0,56%","-1,90%","-1,36%","-4,34%",N/A,N/A,0
2021-10-30,GALG11,Híbrido,"R$ 99,97",7283.0,"R$ 0,84","0,82%","2,38%","4,69%","0,00%","0,79%","0,78%","0,00%","6,89%","-2,83%","-2,04%","-0,59%","R$ 580.866.732,27","R$ 103,49","0,97","0,81%","-0,29%","0,51%","27,37%","0,00%","0,00%",6
2021-10-30,HGLG11,Logística,"R$ 166,86",24097.0,"R$ 1,10","0,67%","1,99%","4,34%","8,04%","0,66%","0,72%","0,67%","5,65%","1,35%","2,02%","-2,84%","R$ 3.151.358.842,72","R$ 147,86","1,13","0,74%","0,47%","1,22%","6,84%","6,30%","6,80%",17
2021-10-30,HGPO11,Lajes Corporativas,"R$ 223,23",2122.0,"R$ 1,25","0,56%","1,66%","3,38%","5,99%","0,55%","0,56%","0,50%","4,71%","-0,22%","0,33%","1,37%","R$ 423.171.317,74","R$ 241,39","0,92","0,52%","0,02%","0,53%","3,64%","4,99%","2,88%",2
2021-10-30,RBFF11,Títulos e Val. Mob.,"R$ 56,70",9109.0,"R$ 0,47","0,78%","2,29%","4,48%","8,62%","0,76%","0,75%","0,72%","6,39%","-1,35%","-0,58%","-14,47%","R$ 253.561.884,77","R$ 67,63","0,84","0,69%","-0,73%","-0,04%","-7,38%",N/A,N/A,0
2021-10-30,HGRE11,Lajes Corporativas,"R$ 127,74",11404.0,"R$ 0,69","0,53%","1,54%","3,60%","6,47%","0,51%","0,60%","0,54%","4,98%","-1,67%","-1,15%","-8,32%","R$ 1.997.004.653,53","R$ 168,98","0,76","0,41%","0,08%","0,49%","3,89%","24,05%","26,86%",21
2021-10-30,VGHF11,Títulos e Val. Mob.,"R$ 9,83",172565.0,"R$ 0,13","1,28%","3,68%","6,87%","0,00%","1,23%","1,14%","0,00%","6,87%","0,90%","2,19%","8,79%","R$ 155.268.515,70","R$ 9,43","1,04","1,38%","-0,86%","0,50%","1,68%",N/A,N/A,0
2021-10-30,VLOL11,Lajes Corporativas,"R$ 100,41",1999.0,"R$ 0,47","0,50%","1,41%","2,68%","5,15%","0,47%","0,45%","0,43%","3,92%","0,06%","0,56%","-4,58%","R$ 173.324.142,13","R$ 97,11","1,03","0,48%","0,01%","0,49%","2,90%","0,00%",N/A,1
2021-10-30,HSLG11,Logística,"R$ 87,99",8353.0,"R$ 0,58","0,65%","1,83%","3,49%","0,00%","0,61%","0,58%","0,00%","5,04%","-5,75%","-5,13%","-17,98%","R$ 1.427.633.963,61","R$ 112,77","0,78","0,51%","-0,04%","0,47%","11,67%","2,40%",N/A,5
2021-10-30,RBGS11,Shoppings,"R$ 31,99",1001.0,"R$ 0,13","0,37%","1,15%","1,89%","0,00%","0,38%","0,31%","0,00%","3,54%","-4,83%","-4,47%","-13,43%","R$ 97.796.535,91","R$ 90,72","0,35","0,14%","0,01%","0,15%","0,78%","12,00%",N/A,1
2021-10-30,VSHO11,Shoppings,"R$ 83,02",950.0,"R$ 0,76","0,92%","2,47%","3,76%","0,00%","0,82%","0,63%","0,00%","4,16%","-0,01%","0,90%","6,08%","R$ 212.490.694,80","R$ 101,24","0,82","0,75%","-0,27%","0,47%","5,51%","11,88%",N/A,3
2021-10-30,GTWR11,Lajes Corporativas,"R$ 81,00",20368.0,"R$ 0,67","0,74%","2,11%","4,02%","7,70%","0,70%","0,67%","0,64%","5,91%","-5,00%","-4,30%","-11,75%","R$ 1.210.745.245,53","R$ 100,90","0,80","0,66%","0,01%","0,67%","4,81%","0,00%","0,00%",1
2021-10-30,QAGR11,Outros,"R$ 50,20",8702.0,"R$ 0,38","0,75%","2,22%","4,39%","7,89%","0,74%","0,73%","0,66%","5,99%","-0,44%","0,31%","-1,59%","R$ 301.127.070,71","R$ 59,75","0,84",N/A,N/A,N/A,N/A,N/A,N/A,12
2021-10-30,GGRC11,Logística,"R$ 111,80",13077.0,"R$ 0,80","0,68%","2,06%","3,92%","7,12%","0,69%","0,65%","0,59%","5,58%","0,68%","1,37%","-12,36%","R$ 1.039.367.829,17","R$ 133,97","0,83","0,60%","1,74%","2,35%","6,14%","0,00%","0,00%",15
2021-10-30,CRFF11,Títulos e Val. Mob.,"R$ 69,05",170.0,"R$ 0,40","0,58%","1,69%","3,47%","6,73%","0,56%","0,58%","0,56%","5,22%","-3,41%","-2,85%","-12,43%","R$ 60.371.437,22","R$ 87,49","0,79","0,46%","-0,66%","-0,20%","-3,94%",N/A,N/A,0
2021-10-30,CXRI11,Híbrido,"R$ 70,00",395.0,"R$ 0,45","0,62%","1,84%","3,46%","6,67%","0,61%","0,58%","0,56%","5,17%","-1,34%","-0,73%","-33,10%","R$ 140.507.437,21","R$ 89,17","0,79","0,50%","-0,67%","-0,17%","-3,60%",N/A,N/A,0
2021-10-30,FATN11,Híbrido,"R$ 98,50",12.0,"R$ 0,75","0,74%","2,05%","4,03%","7,64%","0,68%","0,67%","0,64%","5,97%","-1,17%","-0,44%","7,93%","R$ 81.235.705,53","R$ 100,15","0,98","0,75%","-0,02%","0,73%","-1,51%","0,00%",N/A,7
2021-10-30,FLMA11,Híbrido,"R$ 132,14",370.0,"R$ 0,58","0,44%","1,25%","2,14%","4,12%","0,42%","0,36%","0,34%","3,34%","0,51%","0,95%","4.456,51%","R$ 214.871.186,14","R$ 155,63","0,85","0,37%","0,03%","0,40%","5.043,03%","6,00%",N/A,2
2021-10-30,FISC11,Lajes Corporativas,"R$ 165,00",200.0,"R$ 0,27","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 255.241.751,69","R$ 155,36","1,06","0,17%","0,08%","0,25%","0,56%",N/A,N/A,0
2021-10-30,SCPF11,Shoppings,"R$ 8,69",303.0,"R$ 0,03","0,37%","0,70%","0,90%","2,66%","0,23%","0,15%","0,22%","1,44%","-0,34%","0,03%","-10,28%","R$ 53.297.642,47","R$ 12,69","0,68","0,26%","-0,04%","0,22%","1,08%","27,90%",N/A,1
2021-10-30,BREV11,Híbrido,"R$ 95,00",31.0,"R$ 0,53","0,58%","1,52%","3,19%","5,40%","0,51%","0,53%","0,45%","4,20%","-11,54%","-11,02%","-17,33%","R$ 101.686.256,15","R$ 105,13","0,90","0,50%","-0,03%","0,48%","3,46%","0,00%",N/A,12
