Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2020-09-01,KNHY11,Títulos e Val. Mob.,"R$ 110,50",9760.0,"R$ 0,65","0,60%","1,30%","2,70%","6,41%","0,43%","0,45%","0,53%","4,32%","-0,09%","0,50%","-3,62%","R$ 1.140.648.019,70","R$ 106,69","1,04","0,61%","-1,26%","-0,66%","0,35%",N/A,N/A,0
2020-09-01,KNIP11,Títulos e Val. Mob.,"R$ 110,90",23373.0,"R$ 0,75","0,67%","1,76%","3,38%","6,90%","0,59%","0,56%","0,58%","4,79%","1,83%","2,51%","-0,02%","R$ 3.631.683.376,23","R$ 106,86","1,04","0,70%","-2,04%","-1,35%","-1,75%",N/A,N/A,0
2020-09-01,HBRH11,Híbrido,"R$ 97,10",46.0,"R$ 0,70","0,70%","2,04%","4,09%","0,00%","0,68%","0,68%","0,00%","5,16%","-1,01%","-0,31%","4,22%","R$ 221.094.501,30","R$ 98,45","0,99",N/A,N/A,N/A,N/A,N/A,N/A,3
2020-09-01,RBRD11,Híbrido,"R$ 68,78",6116.0,"R$ 0,04","0,06%","15,37%","18,46%","23,79%","5,12%","3,08%","1,98%","19,18%","-12,50%","-12,45%","-19,02%","R$ 150.034.727,27","R$ 81,02","0,85","0,06%","0,01%","0,06%","26,01%","0,00%",N/A,4
2020-09-01,VOTS11,Títulos e Val. Mob.,"R$ 81,11",6.0,"R$ 0,31","0,38%","1,16%","2,46%","5,47%","0,39%","0,41%","0,46%","3,35%","2,50%","2,89%","-11,68%","R$ 80.767.909,04","R$ 97,56","0,83","0,32%","0,08%","0,40%","2,99%",N/A,N/A,0
2020-09-01,RNDP11,Títulos e Val. Mob.,"R$ 903,00",12.0,"R$ 3,12","0,34%","1,02%","2,28%","5,03%","0,34%","0,38%","0,42%","3,01%","0,20%","0,55%","-5,61%","R$ 116.433.037,07","R$ 1.083,29","0,83","0,29%","0,11%","0,40%","2,41%",N/A,N/A,0
2020-09-01,MALL11,Shoppings,"R$ 93,40",19370.0,"R$ 0,30","0,33%","0,66%","1,43%","4,10%","0,22%","0,24%","0,34%","2,55%","7,56%","7,92%","-20,13%","R$ 800.887.143,07","R$ 105,93","0,88","0,28%","0,11%","0,39%","2,59%","3,00%",N/A,7
2020-09-01,PORD11,Títulos e Val. Mob.,"R$ 99,69",1256.0,"R$ 0,66","0,66%","2,48%","4,49%","12,51%","0,83%","0,75%","1,04%","5,87%","1,36%","2,03%","-0,52%","R$ 198.284.086,71","R$ 100,51","0,99",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,SDIL11,Logística,"R$ 101,59",7623.0,"R$ 0,55","0,54%","1,42%","2,82%","5,60%","0,47%","0,47%","0,47%","3,73%","-2,43%","-1,91%","-10,53%","R$ 456.662.307,22","R$ 95,73","1,06","0,57%","0,29%","0,86%","4,61%","4,10%",N/A,3
2020-09-01,RBVA11,Outros,"R$ 120,45",12589.0,"R$ 0,85","0,73%","1,96%","3,96%","7,97%","0,65%","0,66%","0,66%","5,17%","-8,17%","-7,50%","-18,46%","R$ 1.235.967.971,09","R$ 115,58","1,04","0,74%","0,11%","0,84%","-2,94%","0,90%",N/A,72
2020-09-01,LASC11,Shoppings,"R$ 95,20",2084.0,"R$ 0,20","0,20%","0,55%","0,00%","0,00%","0,18%","0,00%","0,00%","0,70%","12,59%","12,82%","-0,22%","R$ 242.803.366,36","R$ 96,42","0,99",N/A,N/A,N/A,N/A,"5,60%",N/A,3
2020-09-01,SPTW11,Lajes Corporativas,"R$ 88,00",5072.0,"R$ 0,75","0,90%","2,97%","5,25%","10,32%","0,99%","0,88%","0,86%","6,96%","13,16%","14,18%","1,63%","R$ 136.362.826,67","R$ 75,84","1,16","0,99%","-0,27%","0,71%","4,21%","0,00%",N/A,1
2020-09-01,XPCM11,Lajes Corporativas,"R$ 59,79",23664.0,"R$ 0,97","1,67%","4,64%","9,39%","16,91%","1,55%","1,57%","1,41%","12,09%","-2,73%","-1,11%","1,64%","R$ 148.836.364,81","R$ 61,64","0,97","1,57%","0,59%","2,17%","10,01%","0,00%",N/A,1
2020-09-01,MXRF11,Híbrido,"R$ 10,74",703714.0,"R$ 0,07","0,66%","1,93%","4,06%","8,85%","0,64%","0,68%","0,74%","5,55%","-2,56%","-1,92%","-3,46%","R$ 1.570.065.107,31","R$ 10,17","1,06",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,GTWR11,Lajes Corporativas,"R$ 115,30",23410.0,"R$ 0,69","0,61%","1,76%","3,62%","7,24%","0,59%","0,60%","0,60%","4,80%","-0,53%","0,08%","1,55%","R$ 1.175.736.130,79","R$ 97,98","1,18","0,70%","-0,04%","0,66%","5,42%","0,00%","0,00%",1
2020-09-01,HLOG11,Logística,"R$ 119,00",69.0,"R$ 0,63","0,53%","1,53%","3,11%","0,00%","0,51%","0,52%","0,00%","3,69%","-3,89%","-3,39%","13,17%","R$ 190.290.108,55","R$ 112,60","1,06","0,56%","0,56%","1,12%","4,98%","0,00%","0,00%",2
2020-09-01,HFOF11,Títulos e Val. Mob.,"R$ 108,38",45178.0,"R$ 0,50","0,44%","1,81%","4,10%","8,30%","0,60%","0,68%","0,69%","5,24%","-2,83%","-2,40%","-3,42%","R$ 1.887.490.565,15","R$ 99,90","1,08","0,50%","0,94%","1,44%","-3,17%",N/A,N/A,0
2020-09-01,TGAR11,Outros,"R$ 130,23",22683.0,"R$ 1,09","0,81%","2,61%","5,20%","9,11%","0,87%","0,87%","0,76%","6,13%","4,41%","5,26%","2,66%","R$ 439.266.497,25","R$ 126,75","1,03","0,86%","-0,38%","0,48%","0,66%",N/A,N/A,0
2020-09-01,HMOC11,Shoppings,"R$ 236,60",4.0,"R$ 0,25","0,11%","0,16%","0,56%","3,54%","0,05%","0,09%","0,29%","1,56%","11,23%","11,36%","-11,30%","R$ 88.568.809,71","R$ 231,85","1,02","0,11%","9,56%","9,68%","10,43%","4,00%",N/A,1
2020-09-01,RBFF11,Títulos e Val. Mob.,"R$ 73,31",14350.0,"R$ 0,55","0,77%","2,12%","3,45%","9,93%","0,71%","0,57%","0,83%","5,01%","5,91%","6,72%","-19,79%","R$ 214.288.709,39","R$ 78,28","0,94",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,XPPR11,Outros,"R$ 84,80",17052.0,"R$ 0,72","0,77%","2,52%","4,80%","0,00%","0,84%","0,80%","0,00%","5,79%","5,04%","5,85%","-8,41%","R$ 472.139.285,00","R$ 97,70","0,87","0,74%","-0,27%","0,47%","7,30%","16,00%",N/A,4
2020-09-01,BRCO11,Logística,"R$ 126,50",6933.0,"R$ 0,55","0,44%","1,32%","2,78%","0,00%","0,44%","0,46%","0,00%","3,64%","-0,14%","0,30%","-0,29%","R$ 1.206.014.129,57","R$ 95,97","1,32",N/A,N/A,N/A,N/A,"0,00%",N/A,10
2020-09-01,HBTT11,Títulos e Val. Mob.,"R$ 1.020,00",21.0,"R$ 9,00","0,86%","2,64%","5,00%","8,91%","0,88%","0,83%","0,74%","6,62%","-16,55%","-15,83%","-39,29%","R$ 166.164.061,99","R$ 922,04","1,11","0,98%","-1,42%","-0,46%","-11,86%",N/A,N/A,0
2020-09-01,VTLT11,Logística,"R$ 117,99",4032.0,"R$ 0,72","0,63%","1,27%","3,32%","7,10%","0,42%","0,55%","0,59%","4,56%","0,92%","1,56%","1,96%","R$ 214.950.719,84","R$ 101,63","1,16","0,71%","-0,10%","0,61%","5,95%","0,00%","0,00%",1
2020-09-01,HGFF11,Títulos e Val. Mob.,"R$ 100,68",6086.0,"R$ 0,55","0,55%","1,66%","3,41%","6,56%","0,55%","0,57%","0,55%","4,49%","2,76%","3,33%","-7,14%","R$ 181.912.517,02","R$ 101,06","1,00","0,54%","1,44%","1,99%","-4,60%",N/A,N/A,0
2020-09-01,CBOP11,Lajes Corporativas,"R$ 79,00",673.0,"R$ 0,49","0,63%","1,78%","3,43%","6,79%","0,59%","0,57%","0,57%","4,48%","7,51%","8,20%","-15,51%","R$ 121.592.151,97","R$ 85,93","0,92","0,57%","0,00%","0,57%","4,76%","10,37%","10,87%",1
2020-09-01,HGLG11,Logística,"R$ 166,99",70015.0,"R$ 0,78","0,43%","1,27%","2,65%","5,29%","0,42%","0,44%","0,44%","3,49%","1,11%","1,54%","-1,59%","R$ 2.580.228.390,24","R$ 139,95","1,19","0,56%","3,78%","4,36%","7,20%","9,20%","11,20%",14
2020-09-01,HGCR11,Títulos e Val. Mob.,"R$ 103,31",15091.0,"R$ 0,48","0,46%","1,38%","3,15%","6,35%","0,46%","0,53%","0,53%","4,19%","3,81%","4,29%","-7,40%","R$ 1.295.237.859,56","R$ 104,69","0,99","0,46%","-1,04%","-0,58%","2,90%",N/A,N/A,0
2020-09-01,GRLV11,Logística,"R$ 139,00",1722.0,"R$ 0,71","0,54%","1,67%","3,36%","6,46%","0,56%","0,56%","0,54%","4,35%","-0,90%","-0,37%","5,79%","R$ 141.554.795,22","R$ 131,86","1,05","0,54%","0,04%","0,57%","4,50%","3,70%","3,40%",1
2020-09-01,LGCP11,Logística,"R$ 100,95",704.0,"R$ 0,52","0,52%","1,41%","2,79%","0,00%","0,47%","0,46%","0,00%","3,37%","0,92%","1,44%","-1,70%","R$ 168.700.502,84","R$ 95,70","1,05","0,54%","-0,46%","0,08%","3,49%","3,14%",N/A,3
2020-09-01,LUGG11,Residencial,"R$ 107,00",256.0,"R$ 0,47","0,44%","1,34%","2,73%","0,00%","0,45%","0,46%","0,00%","3,25%","0,07%","0,51%","2,82%","R$ 97.800.390,56","R$ 108,67","0,98","0,43%","-0,41%","0,02%","17,70%","35,00%",N/A,4
2020-09-01,BCIA11,Títulos e Val. Mob.,"R$ 124,73",11401.0,"R$ 0,75","0,55%","1,49%","2,85%","8,30%","0,50%","0,48%","0,69%","3,89%","-0,47%","0,07%","-35,48%","R$ 196.620.746,20","R$ 116,37","1,07","0,64%","0,98%","1,64%","-11,38%",N/A,N/A,0
2020-09-01,MFAI11,Híbrido,"R$ 122,29",379.0,"R$ 1,11","0,90%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","3,95%","8,14%","9,11%","12,44%","R$ 3.808.286,14","R$ 96,31","1,27","1,15%","1,38%","2,54%","1,68%",N/A,N/A,0
2020-09-01,BCRI11,Títulos e Val. Mob.,"R$ 108,01",14333.0,"R$ 0,73","0,67%","2,16%","4,16%","8,13%","0,72%","0,69%","0,68%","6,01%","0,09%","0,76%","-5,65%","R$ 375.295.904,34","R$ 104,25","1,04",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,EDFO11B,Lajes Corporativas,"R$ 265,00",203.0,"R$ 1,35","0,51%","1,64%","3,50%","6,70%","0,55%","0,58%","0,56%","4,57%","-0,75%","-0,24%","1,92%","R$ 47.934.663,49","R$ 203,11","1,30",N/A,N/A,N/A,N/A,"6,96%",N/A,1
2020-09-01,BNFS11,Outros,"R$ 124,89",669.0,"R$ 0,94","0,74%","2,22%","4,62%","8,76%","0,74%","0,77%","0,73%","5,92%","-0,55%","0,19%","1,67%","R$ 67.121.448,38","R$ 95,89","1,30",N/A,N/A,N/A,N/A,N/A,N/A,18
2020-09-01,TRXF11,Outros,"R$ 101,90",8796.0,"R$ 0,34","0,33%","1,62%","3,73%","0,00%","0,54%","0,62%","0,00%","4,89%","-3,18%","-2,85%","-8,13%","R$ 416.559.206,21","R$ 97,11","1,05",N/A,N/A,N/A,N/A,"0,00%",N/A,32
2020-09-01,RBIV11,Títulos e Val. Mob.,"R$ 83,88",405.0,"R$ 0,48","0,58%","1,70%","3,08%","0,00%","0,57%","0,51%","0,00%","3,58%","3,40%","4,00%","-14,52%","R$ 100.217.502,24","R$ 97,83","0,86",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,FIIP11B,Logística,"R$ 188,30",522.0,"R$ 0,79","0,41%","6,12%","7,89%","11,91%","2,04%","1,32%","0,99%","9,94%","-2,99%","-2,59%","1,61%","R$ 183.989.266,73","R$ 198,44","0,95","0,40%","0,24%","0,64%","11,90%","0,00%",N/A,7
2020-09-01,NVIF11B,Outros,N/A,N/A,"R$ 0,30","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 62.362.452,89","R$ 184,83",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,CXTL11,Logística,"R$ 349,69",255.0,"R$ 1,39","0,42%","0,94%","1,42%","3,04%","0,31%","0,24%","0,25%","1,42%","6,80%","7,24%","-36,11%","R$ 41.129.048,95","R$ 767,38","0,46",N/A,N/A,N/A,N/A,"27,70%","67,20%",4
2020-09-01,FAMB11B,Lajes Corporativas,"R$ 3.105,00",56.0,"R$ 26,13","0,82%","2,52%","5,58%","10,97%","0,84%","0,93%","0,91%","7,47%","-0,17%","0,64%","-0,29%","R$ 372.581.613,66","R$ 3.555,17","0,87","0,73%","0,54%","1,28%","10,56%","0,00%",N/A,1
2020-09-01,CRFF11,Títulos e Val. Mob.,"R$ 82,19",582.0,"R$ 0,42","0,52%","1,59%","2,79%","6,30%","0,53%","0,47%","0,53%","4,06%","-4,06%","-3,56%","-26,06%","R$ 64.139.985,48","R$ 92,95","0,88","0,45%","1,71%","2,17%","-10,07%",N/A,N/A,0
2020-09-01,CXRI11,Híbrido,"R$ 177,49",779.0,"R$ 7,00","0,46%","2,23%","4,43%","10,96%","0,74%","0,74%","0,91%","5,50%","-10,75%","-10,33%","-7,62%","R$ 154.350.188,72","R$ 979,53","0,18","0,71%","0,33%","1,04%","-9,18%",N/A,N/A,0
2020-09-01,GGRC11,Logística,"R$ 144,94",9963.0,"R$ 0,68","0,47%","1,40%","3,12%","6,26%","0,47%","0,52%","0,52%","4,41%","5,90%","6,40%","8,84%","R$ 810.326.627,48","R$ 124,61","1,16","0,55%","-0,03%","0,52%","10,17%","0,00%","0,00%",15
2020-09-01,RBBV11,Títulos e Val. Mob.,"R$ 92,35",170.0,"R$ 0,27","0,29%","0,29%","1,17%","3,99%","0,10%","0,20%","0,33%","2,53%","0,00%","0,29%","-2,05%","R$ 125.640.968,03","R$ 100,18","0,92",N/A,N/A,N/A,N/A,N/A,N/A,1
2020-09-01,FLMA11,Híbrido,"R$ 3,06",39593.0,"R$ 0,01","0,18%","0,61%","1,37%","3,27%","0,20%","0,23%","0,27%","2,02%","4,71%","4,90%","-19,87%","R$ 200.760.100,91","R$ 2,91","1,05","0,19%","0,10%","0,29%","2,78%","6,00%",N/A,2
2020-09-01,NCHB11,Títulos e Val. Mob.,"R$ 94,00",151.0,"R$ 1,00","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 51.953.223,63","R$ 90,97","1,03","1,10%","0,76%","1,87%","-1,44%",N/A,N/A,0
2020-09-01,CEOC11,Lajes Corporativas,"R$ 82,57",1585.0,"R$ 0,58","0,70%","2,02%","4,03%","7,65%","0,67%","0,67%","0,64%","5,20%","-1,03%","-0,34%","-11,24%","R$ 178.017.897,11","R$ 98,04","0,84","0,59%","-0,03%","0,56%","4,28%","0,00%",N/A,1
2020-09-01,FAED11,Outros,"R$ 211,05",598.0,"R$ 1,29","0,58%","1,78%","3,66%","7,08%","0,59%","0,61%","0,59%","4,85%","6,05%","6,67%","-14,90%","R$ 131.688.093,77","R$ 205,07","1,03","0,63%","0,00%","0,63%","5,50%","0,00%",N/A,3
2020-09-01,ONEF11,Lajes Corporativas,"R$ 151,20",303.0,"R$ 0,63","0,42%","1,26%","2,55%","4,79%","0,42%","0,43%","0,40%","3,30%","1,28%","1,71%","-7,35%","R$ 140.675.406,11","R$ 154,42","0,98","0,41%","0,03%","0,43%","3,39%","10,30%",N/A,1
2020-09-01,MBRF11,Outros,"R$ 1.264,99",60.0,"R$ 9,00","0,71%","2,09%","4,33%","8,33%","0,70%","0,72%","0,69%","5,66%","-0,09%","0,62%","2,57%","R$ 130.716.127,84","R$ 1.285,77","0,98","0,70%","0,01%","0,71%","5,87%","0,00%",N/A,2
2020-09-01,DRIT11B,Lajes Corporativas,"R$ 149,53",9.0,"R$ 0,30","0,22%","0,78%","1,65%","3,97%","0,26%","0,27%","0,33%","2,54%","-3,78%","-3,57%","-8,34%","R$ 60.561.962,30","R$ 130,73","1,14","0,23%","0,08%","0,31%","2,41%","6,30%",N/A,6
2020-09-01,BRCR11,Híbrido,"R$ 91,01",48285.0,"R$ 0,46","0,51%","1,49%","2,96%","6,14%","0,50%","0,49%","0,51%","3,48%","0,67%","1,18%","-12,59%","R$ 2.827.903.713,77","R$ 106,16","0,86",N/A,N/A,N/A,N/A,"12,40%","7,10%",12
2020-09-01,MAXR11,Outros,"R$ 1.954,35",43.0,"R$ 11,00","0,56%","2,55%","3,84%","7,16%","0,85%","0,64%","0,60%","3,84%","4,95%","5,54%","-14,04%","R$ 132.316.895,70","R$ 2.233,39","0,88",N/A,N/A,N/A,N/A,"0,00%",N/A,8
2020-09-01,QAGR11,Outros,"R$ 83,97",8648.0,"R$ 0,30","0,35%","1,11%","2,01%","0,00%","0,37%","0,34%","0,00%","2,11%","4,58%","4,95%","-12,01%","R$ 485.710.541,33","R$ 96,37","0,87",N/A,N/A,N/A,N/A,N/A,N/A,11
2020-09-01,HCTR11,Outros,"R$ 126,58",32507.0,"R$ 2,12","1,64%","3,39%","6,38%","12,41%","1,13%","1,06%","1,03%","9,16%","1,77%","3,43%","9,29%","R$ 325.463.749,05","R$ 116,70","1,08","1,82%","-0,39%","1,42%","11,89%",N/A,N/A,0
2020-09-01,TORD11,Outros,"R$ 10,64",41046.0,"R$ 0,11","1,03%","2,69%","0,00%","0,00%","0,90%","0,00%","0,00%","4,70%","-0,93%","0,09%","10,63%","R$ 41.518.255,87","R$ 9,94","1,07","1,10%","0,45%","1,56%","6,75%",N/A,N/A,0
2020-09-01,THRA11,Lajes Corporativas,"R$ 130,75",10996.0,"R$ 0,36","0,26%","1,14%","2,50%","5,07%","0,38%","0,42%","0,42%","3,35%","-1,45%","-1,19%","-5,93%","R$ 174.478.647,08","R$ 118,47","1,10","0,30%","-0,03%","0,27%","3,16%","9,81%",N/A,1
2020-09-01,FEXC11,Títulos e Val. Mob.,"R$ 99,90",3088.0,"R$ 0,50","0,48%","2,12%","4,74%","8,18%","0,71%","0,79%","0,68%","6,00%","1,80%","2,28%","0,77%","R$ 338.534.707,10","R$ 98,93","1,01","0,51%","0,16%","0,67%","4,08%",N/A,N/A,0
2020-09-01,MGFF11,Títulos e Val. Mob.,"R$ 92,97",13901.0,"R$ 0,50","0,52%","1,75%","3,75%","7,57%","0,58%","0,62%","0,63%","5,01%","1,54%","2,07%","-12,70%","R$ 782.232.033,38","R$ 86,43","1,08",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,BTCR11,Títulos e Val. Mob.,"R$ 86,00",8298.0,"R$ 0,33","0,38%","1,28%","2,67%","6,09%","0,43%","0,44%","0,51%","3,87%","-0,63%","-0,25%","-11,07%","R$ 464.796.515,50","R$ 96,63","0,89","0,34%","-0,88%","-0,54%","2,32%",N/A,N/A,0
2020-09-01,BCFF11,Títulos e Val. Mob.,"R$ 91,27",56467.0,"R$ 0,45","0,49%","1,47%","2,87%","6,13%","0,49%","0,48%","0,51%","3,98%","7,64%","8,18%","-6,45%","R$ 1.730.034.054,00","R$ 84,13","1,08","0,53%","0,47%","1,00%","-18,29%",N/A,N/A,0
2020-09-01,RBRP11,Outros,"R$ 92,00",32567.0,"R$ 0,56","0,62%","1,75%","3,23%","5,56%","0,58%","0,54%","0,46%","4,34%","4,07%","4,71%","3,93%","R$ 738.313.869,77","R$ 86,33","1,07",N/A,N/A,N/A,N/A,"8,00%","10,00%",12
2020-09-01,RBRL11,Logística,"R$ 113,05",72.0,"R$ 0,76","0,66%","2,13%","0,00%","0,00%","0,71%","0,00%","0,00%","3,60%","-4,38%","-3,74%","18,94%","R$ 327.930.565,75","R$ 102,12","1,11","0,74%","1,17%","1,92%","3,96%","0,00%","0,00%",4
2020-09-01,RECT11,Híbrido,"R$ 96,65",30333.0,"R$ 0,72","0,72%","2,36%","4,93%","10,38%","0,79%","0,82%","0,87%","6,52%","3,13%","3,87%","2,64%","R$ 670.919.914,13","R$ 96,21","1,00",N/A,N/A,N/A,N/A,"9,70%",N/A,7
2020-09-01,RECR11,Títulos e Val. Mob.,"R$ 102,36",20061.0,"R$ 0,90","0,86%","2,25%","4,51%","8,71%","0,75%","0,75%","0,73%","6,47%","4,04%","4,94%","3,92%","R$ 705.656.625,91","R$ 97,34","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,CVBI11,Títulos e Val. Mob.,"R$ 95,50",3098.0,"R$ 0,67","0,72%","2,08%","4,00%","0,00%","0,69%","0,67%","0,00%","5,59%","3,40%","4,15%","-6,32%","R$ 352.875.952,21","R$ 100,05","0,95",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,RVBI11,Títulos e Val. Mob.,"R$ 90,70",6654.0,"R$ 0,58","0,66%","1,86%","0,00%","0,00%","0,62%","0,00%","0,00%","2,96%","11,81%","12,55%","-8,85%","R$ 136.759.674,22","R$ 94,97","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,BMLC11B,Lajes Corporativas,"R$ 95,00",118.0,"R$ 0,56","0,60%","1,91%","3,69%","6,60%","0,64%","0,61%","0,55%","4,69%","-1,87%","-1,28%","-7,67%","R$ 93.851.011,51","R$ 94,00","1,01","0,60%","-0,01%","0,59%","3,00%","1,70%",N/A,2
2020-09-01,RBRY11,Títulos e Val. Mob.,"R$ 102,00",2565.0,"R$ 0,60","0,58%","1,84%","3,80%","7,55%","0,61%","0,63%","0,63%","5,19%","4,04%","4,65%","-4,00%","R$ 204.432.747,04","R$ 104,57","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,RBRR11,Títulos e Val. Mob.,"R$ 99,92",21641.0,"R$ 0,50","0,50%","1,56%","3,27%","6,61%","0,52%","0,54%","0,55%","4,42%","3,48%","4,00%","-2,10%","R$ 728.870.318,50","R$ 98,15","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,RBRF11,Títulos e Val. Mob.,"R$ 96,74",25717.0,"R$ 0,60","0,61%","1,63%","3,41%","7,09%","0,54%","0,57%","0,59%","4,59%","-5,92%","-5,34%","-18,73%","R$ 879.229.949,34","R$ 95,67","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,IBFF11,Títulos e Val. Mob.,"R$ 72,70",672.0,"R$ 0,35","0,46%","1,48%","2,73%","0,00%","0,49%","0,46%","0,00%","4,42%","1,91%","2,39%","-24,18%","R$ 59.490.209,45","R$ 89,23","0,81",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,IRDM11,Títulos e Val. Mob.,"R$ 118,77",72805.0,"R$ 1,05","0,88%","2,40%","4,46%","8,98%","0,80%","0,74%","0,75%","6,11%","3,24%","4,15%","7,31%","R$ 1.129.438.312,12","R$ 98,21","1,21","1,07%","1,14%","2,22%","0,56%",N/A,N/A,0
2020-09-01,TRNT11,Lajes Corporativas,"R$ 185,00",212.0,"R$ 0,45","0,24%","0,75%","1,43%","3,48%","0,25%","0,24%","0,29%","1,99%","4,23%","4,48%","-21,37%","R$ 874.469.707,89","R$ 222,20","0,83",N/A,N/A,N/A,N/A,"11,70%",N/A,1
2020-09-01,MCCI11,Títulos e Val. Mob.,"R$ 102,50",16232.0,"R$ 0,60","0,58%","1,73%","3,59%","0,00%","0,58%","0,60%","0,00%","5,02%","2,57%","3,17%","4,47%","R$ 715.820.656,14","R$ 98,92","1,04","0,61%","0,55%","1,16%","3,78%",N/A,N/A,0
2020-09-01,VGIP11,Outros,"R$ 100,99",3225.0,"R$ 0,75","0,75%","2,12%","0,00%","0,00%","0,71%","0,00%","0,00%","4,06%","0,50%","1,26%","19,31%","R$ 158.705.138,29","R$ 95,65","1,06",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,HCRI11,Hospital,"R$ 436,73",75.0,"R$ 2,60","0,60%","1,84%","3,72%","7,47%","0,61%","0,62%","0,62%","5,04%","0,23%","0,83%","6,39%","R$ 58.381.851,12","R$ 291,91","1,50","0,89%","-0,01%","0,88%","7,49%","0,00%",N/A,1
2020-09-01,CPTS11,Títulos e Val. Mob.,"R$ 96,24",20914.0,"R$ 0,75","0,78%","2,17%","4,23%","7,93%","0,72%","0,70%","0,66%","5,51%","0,22%","1,00%","-5,41%","R$ 792.841.202,21","R$ 93,92","1,02","0,80%","-1,10%","-0,31%","-1,06%",N/A,N/A,0
2020-09-01,MGHT11,Hotel,"R$ 100,00",2437.0,"R$ 0,60","0,60%","2,28%","0,00%","0,00%","0,76%","0,00%","0,00%","2,61%","0,00%","0,60%","2,63%","R$ 82.827.293,74","R$ 99,41","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,VGIR11,Títulos e Val. Mob.,"R$ 85,00",18363.0,"R$ 0,41","0,49%","1,60%","3,37%","6,94%","0,53%","0,56%","0,58%","4,48%","1,24%","1,73%","-17,56%","R$ 436.306.210,49","R$ 96,82","0,88",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,MORE11,Títulos e Val. Mob.,"R$ 107,75",1635.0,"R$ 0,90","0,84%","2,21%","0,00%","0,00%","0,74%","0,00%","0,00%","2,52%","1,00%","1,85%","7,12%","R$ 58.107.745,47","R$ 99,53","1,08",N/A,N/A,N/A,N/A,N/A,N/A,0
2020-09-01,WTSP11B,Híbrido,"R$ 55,99",2.0,"R$ 0,13","0,25%","0,84%","2,35%","0,00%","0,28%","0,39%","0,00%","3,22%","-3,09%","-2,85%","-21,29%","R$ 90.444.450,86","R$ 91,12","0,61","0,14%","0,05%","0,19%","1,79%",N/A,N/A,0
2020-09-01,OULG11,Outros,"R$ 92,65",2138.0,"R$ 0,61","0,65%","1,99%","4,01%","7,78%","0,66%","0,67%","0,65%","4,94%","-1,52%","-0,87%","-8,64%","R$ 239.508.611,68","R$ 96,53","0,96","0,63%","-0,05%","0,58%","5,31%","0,00%",N/A,2
2020-09-01,OUCY11,Títulos e Val. Mob.,"R$ 81,60",1527.0,"R$ 0,55","0,66%","1,95%","3,88%","7,54%","0,65%","0,65%","0,63%","5,16%","-1,89%","-1,24%","-14,95%","R$ 81.643.750,50","R$ 98,15","0,83","0,56%","-0,13%","0,43%","2,34%",N/A,N/A,0
2020-09-01,OUFF11,Títulos e Val. Mob.,"R$ 83,59",754.0,"R$ 0,43","0,50%","1,84%","4,16%","7,78%","0,61%","0,69%","0,65%","5,57%","-9,31%","-8,85%","-14,47%","R$ 161.060.320,62","R$ 88,77","0,94","0,48%","-2,79%","-2,32%","-13,70%",N/A,N/A,0
2020-09-01,BTLG11,Logística,"R$ 104,96",20033.0,"R$ 0,33","0,31%","1,24%","2,79%","5,61%","0,41%","0,47%","0,47%","3,95%","-3,75%","-3,45%","0,91%","R$ 706.479.322,70","R$ 101,15","1,04","0,33%","0,81%","1,13%","5,08%","0,00%",N/A,8
