Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2022-08-01,GAME11,Híbrido,"R$ 9,85",14159.0,"R$ 0,15","1,51%","4,37%","7,79%","0,00%","1,46%","1,30%","0,00%","7,79%","-1,19%","0,30%","-1,69%","R$ 201.211.862,32","R$ 9,77","1,01","1,54%","-1,26%","0,26%","-98,91%",N/A,N/A,0
2022-08-01,RBRF11,Títulos e Val. Mob.,"R$ 68,70",25585.0,"R$ 0,71","1,03%","2,69%","5,17%","9,94%","0,90%","0,86%","0,83%","5,17%","-5,37%","-4,39%","-0,29%","R$ 1.149.405.774,49","R$ 84,02","0,82","0,71%","-1,84%","-1,14%","-0,44%",N/A,N/A,0
2022-08-01,IRDM11,Títulos e Val. Mob.,"R$ 102,86",69890.0,"R$ 1,29","1,23%","3,69%","6,88%","13,43%","1,23%","1,15%","1,12%","6,88%","-0,66%","0,56%","2,21%","R$ 3.202.717.504,66","R$ 96,92","1,06","1,22%","-0,19%","1,03%","2,16%",N/A,N/A,0
2022-08-01,CPTS11,Títulos e Val. Mob.,"R$ 87,85",78680.0,"R$ 1,10","1,21%","3,55%","6,97%","13,17%","1,18%","1,16%","1,10%","6,97%","-3,48%","-2,31%","0,24%","R$ 2.612.266.966,14","R$ 93,39","0,94","1,18%","-0,58%","0,59%","1,77%",N/A,N/A,0
2022-08-01,VGIR11,Títulos e Val. Mob.,"R$ 99,71",23283.0,"R$ 1,19","1,19%","3,70%","7,15%","11,64%","1,23%","1,19%","0,97%","7,15%","0,73%","1,93%","5,36%","R$ 729.972.953,61","R$ 96,42","1,03","1,35%","-0,19%","1,15%","4,42%",N/A,N/A,0
2022-08-01,VGIA11,Títulos e Val. Mob.,"R$ 10,17",234564.0,"R$ 0,16","1,59%","4,33%","0,00%","0,00%","1,44%","0,00%","0,00%","8,29%","-9,61%","-8,17%","3,15%","R$ 95.747.517,22","R$ 9,51","1,07","1,58%","0,07%","1,65%","3,04%",N/A,N/A,0
2022-08-01,VGIP11,Outros,"R$ 96,61",23608.0,"R$ 1,42","1,44%","4,69%","8,54%","16,37%","1,56%","1,42%","1,36%","8,54%","-1,60%","-0,18%","6,40%","R$ 1.085.688.158,87","R$ 92,11","1,05","1,54%","-0,87%","0,66%","5,78%",N/A,N/A,0
2022-08-01,MGHT11,Hotel,"R$ 66,40",376.0,"R$ 0,80","1,25%","3,46%","6,27%","11,00%","1,15%","1,05%","0,92%","6,27%","-3,59%","-2,39%","-22,53%","R$ 116.409.301,24","R$ 88,61","0,75","0,90%","-10,30%","-9,49%","-7,85%",N/A,N/A,0
2022-08-01,MCCI11,Títulos e Val. Mob.,"R$ 97,25",31506.0,"R$ 1,10","1,12%","3,24%","6,21%","12,10%","1,08%","1,04%","1,01%","6,21%","-0,31%","0,80%","2,93%","R$ 1.411.454.086,46","R$ 96,71","1,01","1,14%","-0,83%","0,30%","3,12%",N/A,N/A,0
2022-08-01,MCHF11,Títulos e Val. Mob.,"R$ 9,23",117147.0,"R$ 0,12","1,27%","3,53%","6,78%","0,00%","1,18%","1,13%","0,00%","6,78%","-1,36%","-0,10%","-0,31%","R$ 312.636.898,43","R$ 9,68","0,95","1,24%","-1,04%","0,18%","-2,08%",N/A,N/A,0
2022-08-01,BLCP11,Outros,"R$ 86,85",18752.0,"R$ 0,50","0,58%","1,74%","3,58%","6,61%","0,58%","0,60%","0,55%","3,58%","-2,61%","-2,04%","10,11%","R$ 225.875.176,13","R$ 98,37","0,88","0,52%","-0,01%","0,51%","1,03%","6,20%",N/A,2
2022-08-01,MGCR11,Títulos e Val. Mob.,"R$ 85,76",2508.0,"R$ 1,25","1,46%","4,09%","7,55%","13,41%","1,36%","1,26%","1,12%","7,55%","-1,45%","-0,01%","4,87%","R$ 135.199.801,61","R$ 95,06","0,90","1,05%","-0,02%","1,04%","2,10%",N/A,N/A,0
2022-08-01,TRNT11,Lajes Corporativas,"R$ 113,05",6.0,"R$ 0,51","0,46%","1,22%","2,26%","4,17%","0,41%","0,38%","0,35%","2,26%","-5,11%","-4,67%","5,31%","R$ 796.883.036,16","R$ 202,48","0,56","0,25%","0,01%","0,26%","0,65%","49,90%",N/A,1
2022-08-01,GCFF11,Títulos e Val. Mob.,"R$ 69,89",620.0,"R$ 0,79","1,13%","3,20%","6,16%","11,61%","1,07%","1,03%","0,97%","6,16%","-5,70%","-4,64%","-7,84%","R$ 30.096.700,62","R$ 88,89","0,79","0,88%","-2,44%","-1,58%","-0,77%",N/A,N/A,0
2022-08-01,GCRI11,Títulos e Val. Mob.,"R$ 96,43",579.0,"R$ 1,35","1,39%","4,45%","8,58%","15,21%","1,48%","1,43%","1,27%","8,58%","-2,27%","-0,91%","7,49%","R$ 98.377.736,44","R$ 98,35","0,98","1,50%","-1,03%","0,46%","1,67%",N/A,N/A,0
2022-08-01,NAVT11,Títulos e Val. Mob.,"R$ 71,07",2232.0,"R$ 0,87","1,21%","3,52%","6,72%","11,58%","1,17%","1,12%","0,96%","6,72%","-3,15%","-1,98%","5,80%","R$ 95.026.051,40","R$ 90,11","0,79","0,94%","-0,93%","0,00%","0,82%",N/A,N/A,0
2022-08-01,MORE11,Títulos e Val. Mob.,"R$ 65,00",11787.0,"R$ 0,86","1,32%","3,40%","6,23%","11,44%","1,13%","1,04%","0,95%","6,23%","-2,82%","-1,54%","-9,39%","R$ 202.952.841,10","R$ 87,51","0,74","0,80%","-2,21%","-1,43%","-0,66%",N/A,N/A,0
2022-08-01,BRLA11,Híbrido,"R$ 148,18",6748.0,"R$ 1,09","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","3,54%","R$ 343.097.427,78","R$ 158,19","0,94","0,78%","-12,35%","-11,67%","-10,88%",N/A,N/A,0
2022-08-01,AFHI11,Títulos e Val. Mob.,"R$ 98,67",11701.0,"R$ 1,40","1,40%","4,13%","7,98%","14,86%","1,38%","1,33%","1,24%","7,98%","-2,58%","-1,21%","5,66%","R$ 173.824.946,40","R$ 97,24","1,01","1,39%","0,44%","1,83%","3,20%",N/A,N/A,0
2022-08-01,OUFF11,Títulos e Val. Mob.,"R$ 63,67",2986.0,"R$ 0,75","1,18%","3,43%","6,54%","12,06%","1,14%","1,09%","1,01%","6,54%","-2,73%","-1,59%","3,82%","R$ 140.726.048,62","R$ 77,56","0,82","0,97%","-1,84%","-0,90%","2,74%",N/A,N/A,0
2022-08-01,OURE11,Títulos e Val. Mob.,"R$ 80,59",2296.0,"R$ 1,15","1,43%","3,99%","6,92%","13,80%","1,33%","1,15%","1,15%","6,92%","0,64%","2,07%","0,21%","R$ 99.923.121,09","R$ 92,77","0,87","1,25%","-0,26%","0,99%","5,75%",N/A,N/A,0
2022-08-01,ARCT11,Híbrido,"R$ 104,07",9291.0,"R$ 1,17","1,09%","4,70%","9,11%","16,63%","1,57%","1,52%","1,39%","9,11%","-1,38%","-0,30%","7,46%","R$ 288.419.391,70","R$ 100,20","1,04","1,64%","0,23%","1,87%","3,40%",N/A,N/A,4
2022-08-01,RZAK11,Títulos e Val. Mob.,"R$ 98,51",12232.0,"R$ 1,65","1,67%","5,34%","9,31%","15,49%","1,78%","1,55%","1,29%","9,31%","0,71%","2,40%","13,60%","R$ 282.821.145,09","R$ 94,22","1,05","1,27%","0,35%","1,63%","3,03%",N/A,N/A,0
2022-08-01,BLMC11,Outros,"R$ 85,06",60.0,"R$ 1,09","1,25%","3,86%","7,27%","13,64%","1,29%","1,21%","1,14%","7,27%","-5,45%","-4,26%","-4,79%","R$ 39.210.716,39","R$ 98,15","0,87","1,11%","-0,01%","1,10%","2,07%",N/A,N/A,0
2022-08-01,CORM11,Híbrido,"R$ 85,00",29.0,"R$ 0,81","0,92%","2,74%","5,30%","11,45%","0,91%","0,88%","0,95%","5,30%","2,68%","3,62%","-2,21%","R$ 92.123.992,72","R$ 90,56","0,94","0,89%","-2,33%","-1,45%","0,21%",N/A,N/A,0
2022-08-01,AFOF11,Títulos e Val. Mob.,"R$ 89,33",5410.0,"R$ 1,05","1,19%","3,65%","6,86%","20,46%","1,22%","1,14%","1,71%","6,86%","-2,85%","-1,69%","5,03%","R$ 67.353.815,84","R$ 97,45","0,92","1,08%","-2,73%","-1,68%","2,72%",N/A,N/A,0
2022-08-01,RECX11,Outros,"R$ 70,99",190.0,"R$ 0,44","0,56%","2,67%","5,74%","11,52%","0,89%","0,96%","0,96%","5,74%","-4,15%","-3,61%","-13,24%","R$ 18.909.897,31","R$ 86,62","0,82","0,92%","-1,55%","-0,64%","0,48%",N/A,N/A,0
2022-08-01,SNCI11,Títulos e Val. Mob.,"R$ 101,88",9873.0,"R$ 1,30","1,25%","4,00%","7,89%","0,00%","1,33%","1,32%","0,00%","7,89%","-0,24%","1,01%","7,74%","R$ 252.128.060,08","R$ 100,85","1,01","1,29%","1,92%","3,24%","5,89%",N/A,N/A,0
2022-08-01,SNFF11,Títulos e Val. Mob.,"R$ 86,02",8893.0,"R$ 0,65","0,73%","3,02%","5,28%","9,53%","1,01%","0,88%","0,79%","5,28%","3,53%","4,29%","6,52%","R$ 228.274.891,17","R$ 91,31","0,94","0,71%","-1,06%","-0,35%","0,35%",N/A,N/A,0
2022-08-01,BTLG11,Logística,"R$ 98,73",33993.0,"R$ 0,82","0,84%","2,25%","4,35%","8,45%","0,75%","0,72%","0,70%","4,35%","-3,70%","-2,89%","-0,03%","R$ 1.504.876.179,16","R$ 98,82","1,00","0,73%","-0,22%","0,51%","1,24%",N/A,"2,00%",16
2022-08-01,MATV11,Títulos e Val. Mob.,"R$ 99,50",20.0,"R$ 1,20","1,20%","3,80%","7,57%","0,00%","1,27%","1,26%","0,00%","7,57%","3,81%","5,06%","9,65%","R$ 33.257.502,10","R$ 95,77","1,04","1,36%","-1,92%","-0,59%","0,53%",N/A,N/A,0
2022-08-01,MCHY11,Títulos e Val. Mob.,"R$ 107,53",9.0,"R$ 1,40","1,30%","3,89%","7,39%","0,00%","1,30%","1,23%","0,00%","7,39%","-4,61%","-3,37%","4,51%","R$ 378.460.842,38","R$ 105,43","1,02","1,33%","0,72%","2,06%","7,10%",N/A,N/A,0
2022-08-01,XPML11,Shoppings,"R$ 95,29",25275.0,"R$ 0,69","0,74%","2,14%","4,15%","7,89%","0,71%","0,69%","0,66%","4,15%","-4,04%","-3,32%","3,49%","R$ 1.853.519.855,76","R$ 99,22","0,96","0,70%","0,00%","0,70%","1,20%","3,90%",N/A,16
2022-08-01,XPIN11,Outros,"R$ 70,19",7165.0,"R$ 0,61","0,85%","2,43%","4,62%","8,71%","0,81%","0,77%","0,73%","4,62%","-6,25%","-5,45%","-12,57%","R$ 780.120.736,53","R$ 109,10","0,64","0,56%","0,32%","0,88%","2,79%","17,30%","12,00%",5
2022-08-01,FCFL11,Outros,"R$ 112,70",1114.0,"R$ 0,88","0,77%","2,16%","4,35%","8,60%","0,72%","0,73%","0,72%","4,35%","-3,20%","-2,46%","3,09%","R$ 363.962.873,44","R$ 104,77","1,08","0,84%","-0,01%","0,82%","2,47%","0,00%",N/A,1
2022-08-01,ALZR11,Logística,"R$ 113,99",7678.0,"R$ 0,78","0,69%","2,03%","4,02%","7,63%","0,68%","0,67%","0,64%","4,02%","-1,84%","-1,16%","1,63%","R$ 642.298.148,70","R$ 108,46","1,05","0,71%","-0,05%","0,67%","1,34%","0,00%",N/A,15
2022-08-01,ERCR11,Híbrido,"R$ 76.000,00",1.0,"R$ 755,80","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 167.503.350,23","R$ 70.498,04","1,08","0,00%","0,26%","0,26%","2,05%",N/A,N/A,0
2022-08-01,MORC11,Títulos e Val. Mob.,"R$ 96,05",1189.0,"R$ 1,40","1,43%","4,40%","8,46%","0,00%","1,47%","1,41%","0,00%","8,46%","-1,52%","-0,12%","6,81%","R$ 78.429.486,55","R$ 100,56","0,96","1,49%","-0,28%","1,21%","2,33%",N/A,N/A,0
2022-08-01,BTAL11,Outros,"R$ 90,50",10901.0,"R$ 0,83","0,89%","2,58%","5,09%","10,05%","0,86%","0,85%","0,84%","5,09%","-6,12%","-5,29%","3,85%","R$ 640.913.930,58","R$ 107,13","0,84","0,77%","3,32%","4,12%","6,31%",N/A,N/A,7
2022-08-01,CCRF11,Títulos e Val. Mob.,"R$ 98,00",230.0,"R$ 1,90","1,92%","3,92%","7,53%","0,00%","1,31%","1,26%","0,00%","7,53%","-0,90%","1,00%","6,80%","R$ 159.364.709,06","R$ 101,38","0,97","1,18%","1,36%","2,56%","4,87%",N/A,N/A,0
2022-08-01,EQIR11,Títulos e Val. Mob.,"R$ 94,00",150.0,"R$ 1,20","1,24%","3,48%","6,73%","0,00%","1,16%","1,12%","0,00%","6,73%","-0,03%","1,21%","5,80%","R$ 50.869.350,45","R$ 101,23","0,93","1,19%","-0,70%","0,47%","2,94%",N/A,N/A,0
2022-08-01,FLRP11,Shoppings,"R$ 1.410,02",2.0,"R$ 12,79","0,85%","2,43%","4,74%","7,84%","0,81%","0,79%","0,65%","4,74%","15,23%","16,21%","30,85%","R$ 112.155.668,94","R$ 1.719,34","0,82","0,64%","-0,05%","0,59%","2,22%","2,01%",N/A,1
2022-08-01,CNES11,Lajes Corporativas,"R$ 32,98",781.0,"R$ 0,10","0,30%","0,84%","1,62%","3,74%","0,28%","0,27%","0,31%","1,62%","-4,57%","-4,29%","0,37%","R$ 257.461.125,79","R$ 87,30","0,38","0,11%","0,84%","0,95%","1,16%","56,70%",N/A,1
2022-08-01,EDGA11,Lajes Corporativas,"R$ 18,24",259.0,"R$ 0,14","0,77%","2,36%","4,53%","6,85%","0,79%","0,75%","0,57%","4,53%","1,10%","1,88%","-12,70%","R$ 252.351.519,37","R$ 66,20","0,28","0,26%","-0,06%","0,20%","0,36%","48,81%",N/A,1
2022-08-01,BTRA11,Outros,"R$ 78,44",7331.0,"R$ 0,70","0,87%","2,64%","5,38%","9,68%","0,88%","0,90%","0,81%","5,38%","-2,15%","-1,30%","-13,35%","R$ 348.490.615,97","R$ 103,58","0,76","0,68%","0,25%","0,93%","3,63%",N/A,N/A,0
2022-08-01,EVBI11,Híbrido,"R$ 97,90",4.0,"R$ 0,75","0,77%","2,28%","4,69%","9,08%","0,76%","0,78%","0,76%","4,69%","-1,00%","-0,24%","10,29%","R$ 139.510.715,73","R$ 99,81","0,98","0,75%","1,48%","2,24%","4,60%","0,00%",N/A,4
2022-08-01,BBPO11,Lajes Corporativas,"R$ 79,40",11690.0,"R$ 0,92","1,16%","3,33%","6,35%","11,76%","1,11%","1,06%","0,98%","7,30%","-1,06%","0,09%","-9,02%","R$ 1.593.668.601,42","R$ 100,11","0,79","0,89%","5,34%","6,27%","10,38%","0,00%","0,00%",64
2022-08-01,EDFO11B,Lajes Corporativas,"R$ 190,00",48.0,"R$ 1,68","0,88%","2,44%","4,56%","8,36%","0,81%","0,76%","0,70%","5,21%","-5,48%","-4,65%","-6,92%","R$ 45.277.206,52","R$ 191,85","0,99","0,80%","0,01%","0,81%","3,17%","7,10%",N/A,1
2022-08-01,VOTS11,Títulos e Val. Mob.,"R$ 90,00",440.0,"R$ 1,15","1,28%","4,21%","8,26%","13,11%","1,40%","1,38%","1,09%","9,30%","0,11%","1,39%","17,43%","R$ 78.793.261,04","R$ 95,17","0,95","1,29%","-0,49%","0,80%","4,72%",N/A,N/A,0
2022-08-01,BBIM11,Títulos e Val. Mob.,N/A,N/A,"R$ 0,18","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 51.224.954,10","R$ 49,49",N/A,"0,18%","1,02%","1,21%","7,37%",N/A,N/A,0
2022-08-01,RBHY11,Títulos e Val. Mob.,"R$ 98,41",1041.0,"R$ 1,45","1,47%","4,48%","8,35%","16,32%","1,49%","1,39%","1,36%","9,42%","-0,68%","0,79%","5,08%","R$ 185.119.613,03","R$ 97,77","1,01","1,58%","-0,35%","1,22%","8,76%",N/A,N/A,0
2022-08-01,KNIP11,Títulos e Val. Mob.,"R$ 96,89",57041.0,"R$ 1,04","1,07%","4,21%","8,25%","16,08%","1,40%","1,37%","1,34%","9,55%","-4,25%","-3,22%","2,44%","R$ 6.835.707.519,29","R$ 96,10","1,01","1,56%","-1,49%","0,05%","7,50%",N/A,N/A,0
2022-08-01,KNHY11,Títulos e Val. Mob.,"R$ 98,05",12389.0,"R$ 1,16","1,18%","4,08%","7,81%","15,33%","1,36%","1,30%","1,28%","9,03%","-5,72%","-4,61%","0,36%","R$ 1.800.021.519,66","R$ 97,35","1,01","1,31%","-0,54%","0,77%","7,31%",N/A,N/A,0
2022-08-01,KNRI11,Híbrido,"R$ 136,00",20554.0,"R$ 0,91","0,67%","1,94%","3,76%","7,20%","0,65%","0,63%","0,60%","4,37%","3,44%","4,13%","7,27%","R$ 3.859.860.370,76","R$ 159,78","0,85","0,53%","1,69%","2,22%","4,62%","2,00%","6,72%",20
2022-08-01,KINP11,Residencial,"R$ 13,00",6569.0,"R$ 0,27","2,04%","7,29%","13,22%","0,00%","2,43%","2,20%","0,00%","11,87%","0,00%","2,04%","2,81%","R$ 45.982.474,62","R$ 6,43","2,02","7,18%","-7,47%","-0,83%","13,08%",N/A,N/A,0
2022-08-01,VCJR11,Títulos e Val. Mob.,"R$ 93,16",10045.0,"R$ 1,00","1,07%","4,14%","7,91%","15,83%","1,38%","1,32%","1,32%","9,18%","-8,03%","-7,04%","4,14%","R$ 1.385.610.872,69","R$ 94,11","0,99","1,38%","-0,38%","0,99%","8,47%",N/A,N/A,0
2022-08-01,JGPX11,Híbrido,"R$ 98,50",2110.0,"R$ 0,98","0,99%","3,43%","7,01%","0,00%","1,14%","1,17%","0,00%","8,09%","-0,20%","0,79%","10,18%","R$ 85.843.432,59","R$ 95,86","1,03","1,20%","-0,29%","0,91%","7,02%",N/A,N/A,0
2022-08-01,BARI11,Títulos e Val. Mob.,"R$ 100,34",9730.0,"R$ 1,40","1,40%","4,32%","7,73%","14,54%","1,44%","1,29%","1,21%","8,78%","-0,65%","0,73%","4,36%","R$ 474.303.437,32","R$ 102,35","0,98","1,27%","0,36%","1,63%","5,44%",N/A,N/A,0
2022-08-01,HGRU11,Híbrido,"R$ 119,40",25724.0,"R$ 0,82","0,69%","2,39%","4,51%","8,38%","0,80%","0,75%","0,70%","5,17%","0,60%","1,29%","9,50%","R$ 2.176.767.038,29","R$ 118,26","1,01","1,01%","-0,66%","0,35%","4,02%","0,00%","0,00%",17
2022-08-01,ARRI11,Títulos e Val. Mob.,"R$ 91,64",2594.0,"R$ 1,31","1,43%","4,11%","8,05%","16,20%","1,37%","1,34%","1,35%","9,36%","-5,53%","-4,18%","-0,02%","R$ 106.085.819,56","R$ 93,55","0,98","1,37%","-0,60%","0,76%","6,99%",N/A,N/A,0
2022-08-01,JSAF11,Títulos e Val. Mob.,"R$ 79,90",2805.0,"R$ 0,93","1,16%","3,40%","6,70%","0,00%","1,13%","1,12%","0,00%","7,79%","-2,22%","-1,08%","4,54%","R$ 150.709.569,67","R$ 95,81","0,83","0,97%","-1,71%","-0,76%","3,96%",N/A,N/A,0
2022-08-01,XPSF11,Outros,"R$ 7,19",92194.0,"R$ 0,07","0,99%","2,94%","5,73%","10,95%","0,98%","0,96%","0,91%","6,55%","1,27%","2,27%","-90,34%","R$ 368.633.498,62","R$ 8,51","0,84","0,82%","-1,76%","-0,95%","-89,88%",N/A,N/A,0
2022-08-01,JSRE11,Híbrido,"R$ 75,59",15897.0,"R$ 0,49","0,65%","1,92%","3,91%","8,01%","0,64%","0,65%","0,67%","4,58%","-0,32%","0,33%","-0,54%","R$ 2.359.073.027,06","R$ 113,60","0,67","0,43%","-0,03%","0,40%","2,28%","14,80%","13,40%",5
2022-08-01,ITIT11,Títulos e Val. Mob.,"R$ 70,98",339.0,"R$ 0,62","0,87%","2,36%","4,70%","8,81%","0,79%","0,78%","0,73%","5,43%","-1,31%","-0,44%","3,63%","R$ 69.231.038,11","R$ 76,88","0,92","0,69%","-2,44%","-1,76%","-0,41%",N/A,N/A,0
2022-08-01,ITIP11,Títulos e Val. Mob.,"R$ 80,89",1111.0,"R$ 1,02","1,26%","3,73%","7,24%","13,85%","1,24%","1,21%","1,15%","8,48%","-3,24%","-2,02%","8,23%","R$ 64.992.054,00","R$ 86,87","0,93","1,24%","-0,76%","0,47%","4,60%",N/A,N/A,0
2022-08-01,HOSI11,Híbrido,"R$ 66,00",78.0,"R$ 0,56","0,85%","1,68%","3,17%","6,98%","0,56%","0,53%","0,58%","3,68%","-5,01%","-4,20%","-6,21%","R$ 52.978.111,86","R$ 92,38","0,71","0,24%","0,41%","0,65%","1,87%",N/A,N/A,2
2022-08-01,CACR11,Híbrido,"R$ 97,73",3264.0,"R$ 1,52","1,56%","3,17%","7,26%","14,94%","1,06%","1,21%","1,24%","8,65%","-6,48%","-5,02%","-0,88%","R$ 187.101.645,31","R$ 103,52","0,94","1,12%","19,22%","20,56%","29,92%",N/A,N/A,0
2022-08-01,BPFF11,Títulos e Val. Mob.,"R$ 65,85",2940.0,"R$ 0,75","1,14%","3,54%","6,40%","11,54%","1,18%","1,07%","0,96%","7,28%","3,12%","4,29%","3,06%","R$ 344.474.413,13","R$ 76,68","0,86","1,04%","-1,42%","-0,39%","1,96%",N/A,N/A,0
2022-08-01,LUGG11,Residencial,"R$ 80,10",67.0,"R$ 0,56","0,70%","2,06%","4,19%","7,70%","0,69%","0,70%","0,64%","4,80%","-2,32%","-1,63%","-3,20%","R$ 115.101.292,16","R$ 127,89","0,63","0,41%","2,30%","2,73%","5,18%","2,40%",N/A,4
2022-08-01,URPR11,Outros,"R$ 108,96",43140.0,"R$ 1,20","1,10%","4,56%","9,09%","18,27%","1,52%","1,51%","1,52%","10,44%","-2,71%","-1,64%","0,46%","R$ 550.703.556,87","R$ 99,79","1,09","1,85%","-4,06%","-2,28%","15,97%",N/A,N/A,0
2022-08-01,HGIC11,Títulos e Val. Mob.,"R$ 106,22",1015.0,"R$ 1,01","0,95%","2,90%","5,75%","11,44%","0,97%","0,96%","0,95%","6,68%","-5,15%","-4,25%","6,58%","R$ 31.896.707,23","R$ 114,76","0,93","1,04%","0,73%","1,77%","12,43%",N/A,N/A,0
2022-08-01,SPVJ11,Outros,N/A,N/A,"R$ 0,68","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 678.087.484,05","R$ 107,43",N/A,"0,64%","-0,14%","0,50%","3,56%",N/A,N/A,0
2022-08-01,SPTW11,Lajes Corporativas,"R$ 41,50",4881.0,"R$ 0,40","0,96%","2,81%","5,51%","12,28%","0,94%","0,92%","1,02%","6,40%","-3,38%","-2,44%","-2,39%","R$ 95.202.819,49","R$ 52,95","0,78","0,76%","0,14%","0,90%","4,23%","0,00%",N/A,1
2022-08-01,PATL11,Híbrido,"R$ 72,97",5201.0,"R$ 0,58","0,79%","2,30%","4,56%","9,41%","0,77%","0,76%","0,78%","5,33%","-5,48%","-4,73%","1,88%","R$ 488.493.201,01","R$ 97,86","0,75","0,59%","-0,10%","0,49%","3,49%","0,00%","0,00%",4
2022-08-01,QAMI11,Híbrido,"R$ 87,90",514.0,"R$ 1,00","1,14%","4,22%","7,87%","16,30%","1,41%","1,31%","1,36%","9,15%","-4,46%","-3,37%","-2,77%","R$ 74.491.560,43","R$ 92,95","0,95","1,45%","1,96%","3,45%","9,02%",N/A,N/A,0
2022-08-01,PLCR11,Híbrido,"R$ 82,86",6622.0,"R$ 1,19","1,44%","4,11%","7,74%","14,30%","1,37%","1,29%","1,19%","8,93%","-2,64%","-1,25%","2,31%","R$ 195.891.840,72","R$ 92,88","0,89","1,26%","0,34%","1,60%","6,29%",N/A,N/A,0
2022-08-01,JFLL11,Residencial,"R$ 66,46",4313.0,"R$ 0,62","0,93%","2,71%","5,16%","10,11%","0,90%","0,86%","0,84%","5,95%","-4,35%","-3,45%","-10,32%","R$ 150.520.432,26","R$ 100,31","0,66","0,64%","-0,01%","0,63%","3,98%","28,00%",N/A,2
2022-08-01,STRX11,Híbrido,N/A,N/A,"R$ 0,75","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 226.954.538,33","R$ 140,65",N/A,"0,54%","-0,01%","0,53%","3,00%",N/A,N/A,0
2022-08-01,RBRS11,Híbrido,"R$ 56,98",94.0,"R$ 0,41","0,72%","2,53%","4,60%","8,30%","0,84%","0,77%","0,69%","5,22%","-1,93%","-1,22%","-11,25%","R$ 138.609.258,54","R$ 92,12","0,62","0,52%","0,05%","0,57%","0,87%",N/A,N/A,0
2022-08-01,RNGO11,Lajes Corporativas,"R$ 46,20",2933.0,"R$ 0,40","0,87%","2,64%","4,88%","8,73%","0,88%","0,81%","0,73%","5,57%","-0,13%","0,73%","-4,27%","R$ 234.408.796,13","R$ 87,60","0,53","0,51%","-0,09%","0,42%","2,76%","24,10%",N/A,3
2022-08-01,RZAG11,Títulos e Val. Mob.,"R$ 10,17",83770.0,"R$ 0,14","1,33%","3,88%","7,25%","0,00%","1,29%","1,21%","0,00%","8,37%","0,99%","2,33%","12,43%","R$ 289.073.619,88","R$ 9,53","1,07","1,36%","-0,21%","1,15%","7,47%",N/A,N/A,0
2022-08-01,XPCM11,Lajes Corporativas,"R$ 13,60",6120.0,"R$ 0,12","0,88%","3,04%","6,04%","10,76%","1,01%","1,01%","0,90%","6,83%","-9,33%","-8,53%","-23,91%","R$ 127.915.098,83","R$ 52,98","0,26","0,30%","-0,93%","-0,63%","-1,31%","100,00%",N/A,1
2022-08-01,XPHT11,Hotel,"R$ 110,00",3366.0,"R$ 0,54","0,49%","1,21%","1,99%","4,55%","0,40%","0,33%","0,38%","1,31%","2,09%","2,59%","13,65%","R$ 357.882.976,46","R$ 94,06","1,17","0,49%","0,02%","0,51%","0,98%","64,90%",N/A,5
2022-08-01,LVBI11,Logística,"R$ 98,45",23406.0,"R$ 0,74","0,75%","2,23%","4,40%","8,54%","0,74%","0,73%","0,71%","4,40%","-0,02%","0,73%","4,14%","R$ 1.359.029.314,62","R$ 115,41","0,85","0,64%","0,63%","1,28%","2,48%","0,50%","0,00%",10
2022-08-01,NSLU11,Hospital,"R$ 151,44",846.0,"R$ 0,46","0,30%","1,73%","4,40%","9,10%","0,58%","0,73%","0,76%","1,06%","0,00%","0,30%","1,06%","R$ 238.028.433,66","R$ 207,92","0,73",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2022-08-01,PVBI11,Lajes Corporativas,"R$ 91,42",21388.0,"R$ 0,56","0,61%","1,81%","3,64%","7,41%","0,60%","0,61%","0,62%","3,64%","-0,41%","0,20%","7,24%","R$ 995.275.932,69","R$ 99,14","0,92","0,56%","-0,14%","0,42%","0,99%","0,10%",N/A,4
2022-08-01,PQDP11,Shoppings,"R$ 1.978,51",40.0,"R$ 14,24","0,72%","2,12%","4,44%","8,35%","0,71%","0,74%","0,70%","4,44%","-0,98%","-0,26%","1,92%","R$ 815.397.327,57","R$ 3.321,20","0,60","0,43%","-1,05%","-0,63%","0,27%","3,60%",N/A,1
