Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2023-05-01,BLMC11,Outros,"R$ 73,25",24.0,"R$ 0,90","1,21%","3,47%","6,16%","13,59%","1,16%","1,03%","1,13%","3,47%","1,26%","2,49%","2,75%","R$ 38.761.767,73","R$ 97,03","0,75","0,93%","0,99%","1,92%","2,78%",N/A,N/A,0
2023-05-01,RZAK11,Títulos e Val. Mob.,"R$ 91,35",26512.0,"R$ 1,11","1,25%","3,77%","8,18%","18,14%","1,26%","1,36%","1,51%","3,77%","-3,26%","-2,05%","-6,02%","R$ 360.999.586,28","R$ 92,64","0,99","1,62%","-0,41%","1,20%","7,90%",N/A,N/A,0
2023-05-01,BDIF11,Renda,"R$ 85,71",15023.0,"R$ 1,10","1,32%","1,32%","0,00%","0,00%","0,44%","0,00%","0,00%","1,32%","0,00%","1,32%","1,32%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,ALZM11,Títulos e Val. Mob.,"R$ 88,86",2342.0,"R$ 0,85","1,03%","3,14%","3,14%","10,36%","1,05%","0,52%","0,86%","3,14%","-1,38%","-0,37%","7,47%","R$ 66.447.316,94","R$ 96,13","0,92",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,CNES11,Lajes Corporativas,"R$ 27,16",24.0,"R$ 0,08","0,27%","1,06%","2,34%","4,14%","0,35%","0,39%","0,34%","1,06%","-0,50%","-0,24%","-6,52%","R$ 263.957.120,08","R$ 89,50","0,30","0,12%","2,57%","2,70%","4,26%","56,70%",N/A,1
2023-05-01,NCRA11,,"R$ 10,30",27530.0,"R$ 0,14","1,34%","4,17%","8,25%","0,00%","1,39%","1,38%","0,00%","4,17%","0,29%","1,63%","-88,23%","R$ 43.252.828,09","R$ 10,60","0,97","1,32%","0,00%","1,32%","1,32%",N/A,N/A,0
2023-05-01,BTAL11,Outros,"R$ 93,29",9874.0,"R$ 0,83","0,92%","2,82%","5,51%","10,61%","0,94%","0,92%","0,88%","2,82%","4,75%","5,72%","4,02%","R$ 633.527.504,16","R$ 105,89","0,88","0,78%","-0,43%","0,35%","8,41%",N/A,N/A,7
2023-05-01,EDGA11,Lajes Corporativas,"R$ 18,77",247.0,"R$ 0,13","0,66%","1,93%","4,20%","8,00%","0,64%","0,70%","0,67%","1,93%","-1,80%","-1,15%","-4,15%","R$ 233.668.180,11","R$ 61,30","0,31","0,21%","0,00%","0,21%","0,21%","48,81%",N/A,1
2023-05-01,EQIR11,Títulos e Val. Mob.,"R$ 8,83",4971.0,"R$ 0,11","1,25%","3,73%","7,16%","24,14%","1,24%","1,19%","2,01%","3,73%","-1,24%","0,00%","2,37%","R$ 49.065.462,53","R$ 9,76","0,90",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,BTSI11,Híbrido,N/A,N/A,"R$ 0,72","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 195.355.402,69","R$ 104,47",N/A,"0,69%","0,17%","0,86%","2,57%",N/A,N/A,0
2023-05-01,HSLG11,Logística,"R$ 84,18",4344.0,"R$ 0,73","0,88%","2,74%","5,18%","9,71%","0,91%","0,86%","0,81%","3,61%","12,56%","13,55%","7,60%","R$ 1.320.392.331,23","R$ 104,30","0,81","0,70%","-0,15%","0,54%","2,20%","1,10%",N/A,5
2023-05-01,VIUR11,Títulos e Val. Mob.,"R$ 7,35",59335.0,"R$ 0,07","0,98%","3,28%","6,21%","11,84%","1,09%","1,03%","0,99%","4,31%","21,89%","23,08%","9,13%","R$ 246.170.038,89","R$ 9,14","0,80","0,79%","-0,35%","0,44%","1,82%","0,00%",N/A,6
2023-05-01,KNRI11,Híbrido,"R$ 150,05",29046.0,"R$ 0,95","0,65%","2,03%","4,04%","7,80%","0,68%","0,67%","0,65%","2,68%","6,20%","6,89%","7,41%","R$ 3.864.297.066,26","R$ 159,97","0,94","0,59%","-0,03%","0,57%","1,82%","2,00%","6,72%",20
2023-05-01,SPTW11,Lajes Corporativas,"R$ 38,90",1648.0,"R$ 0,42","1,08%","3,24%","6,36%","11,94%","1,08%","1,06%","0,99%","4,28%","0,91%","2,00%","0,33%","R$ 100.482.891,30","R$ 55,89","0,70","0,75%","0,09%","0,84%","2,46%","0,00%",N/A,1
2023-05-01,PLOG11,Logística,"R$ 66,57",2242.0,"R$ 0,70","0,99%","3,05%","6,10%","12,16%","1,02%","1,02%","1,01%","4,09%","2,81%","3,83%","2,38%","R$ 79.701.531,09","R$ 106,27","0,63","0,71%","-0,08%","0,62%","1,33%","20,40%",N/A,1
2023-05-01,RBRD11,Híbrido,"R$ 34,58",387.0,"R$ 0,32","0,93%","2,87%","5,38%","10,22%","0,96%","0,90%","0,85%","3,78%","5,41%","6,39%","2,14%","R$ 122.197.478,50","R$ 65,99","0,52","0,48%","0,10%","0,58%","0,99%","15,52%",N/A,4
2023-05-01,JRDM11,Shoppings,"R$ 78,60",83.0,"R$ 0,60","0,76%","2,32%","4,40%","8,23%","0,77%","0,73%","0,69%","1,48%","-4,01%","-3,28%","-2,58%","R$ 223.323.948,83","R$ 88,52","0,89","0,67%","-0,07%","0,59%","1,09%","2,77%",N/A,1
2023-05-01,HBRH11,Híbrido,"R$ 92,80",11.0,"R$ 0,64","0,69%","2,03%","4,20%","8,59%","0,68%","0,70%","0,72%","2,75%","2,21%","2,91%","8,56%","R$ 311.169.178,84","R$ 112,25","0,83","0,55%","-0,02%","0,53%","0,80%",N/A,N/A,3
2023-05-01,HLOG11,Logística,"R$ 81,40",1097.0,"R$ 0,65","0,80%","2,35%","4,53%","8,80%","0,78%","0,75%","0,73%","3,10%","-1,80%","-1,01%","-2,73%","R$ 491.405.746,57","R$ 115,62","0,70","0,56%","-0,38%","0,18%","1,04%","58,00%","0,00%",3
2023-05-01,JFLL11,Residencial,"R$ 66,61",608.0,"R$ 0,62","0,95%","3,07%","6,11%","11,33%","1,02%","1,02%","0,94%","4,12%","11,93%","13,00%","14,66%","R$ 151.570.078,64","R$ 101,01","0,66","0,61%","-0,02%","0,59%","1,21%","28,00%",N/A,2
2023-05-01,HUSI11,Hospital,"R$ 691,00",78.0,"R$ 8,06","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","1,65%","R$ 129.242.661,19","R$ 1.110,69","0,62","0,73%","0,02%","0,74%","14,19%",N/A,N/A,0
2023-05-01,RRCI11,Títulos e Val. Mob.,"R$ 79,33",565.0,"R$ 1,00","1,24%","3,74%","6,84%","14,97%","1,25%","1,14%","1,25%","4,78%","0,85%","2,10%","-2,17%","R$ 44.086.151,25","R$ 91,51","0,87","1,09%","0,59%","1,68%","4,19%",N/A,N/A,0
2023-05-01,VTLT11,Logística,"R$ 92,00",2004.0,"R$ 0,88","0,95%","2,95%","5,66%","10,99%","0,98%","0,94%","0,92%","3,89%","5,89%","6,89%","3,94%","R$ 213.634.417,80","R$ 101,01","0,91","0,87%","0,06%","0,94%","3,83%","0,00%","0,00%",1
2023-05-01,VTLT11,Logística,"R$ 92,00",2004.0,"R$ 0,88","0,95%","2,95%","5,66%","10,99%","0,98%","0,94%","0,92%","3,89%","5,89%","6,89%","3,94%","R$ 213.634.417,80","R$ 101,01","0,91","0,87%","0,06%","0,94%","3,83%","0,00%","0,00%",1
2023-05-01,PATC11,Lajes Corporativas,"R$ 69,97",5917.0,"R$ 0,31","0,46%","1,21%","6,29%","18,10%","0,40%","1,05%","1,51%","1,53%","7,64%","8,13%","0,80%","R$ 264.876.923,19","R$ 76,17","0,92","0,29%","-0,43%","-0,14%","0,15%","21,90%","18,90%",6
2023-05-01,PLCR11,Híbrido,"R$ 83,73",2100.0,"R$ 1,00","1,20%","3,59%","7,12%","15,11%","1,20%","1,19%","1,26%","4,77%","0,66%","1,87%","3,49%","R$ 191.604.396,10","R$ 90,84","0,92","1,10%","-1,64%","-0,56%","9,06%",N/A,N/A,0
2023-05-01,APTO11,Híbrido,"R$ 8,75",2663.0,"R$ 0,11","1,29%","3,71%","7,14%","14,12%","1,24%","1,19%","1,18%","4,86%","1,31%","2,62%","2,54%","R$ 40.106.240,92","R$ 9,99","0,88","1,00%","0,22%","1,23%","3,48%",N/A,N/A,0
2023-05-01,NEWU11,Lajes Corporativas,"R$ 69,99",1306.0,"R$ 0,14","0,20%","0,56%","1,25%","1,81%","0,19%","0,21%","0,15%","0,79%","0,46%","0,66%","61,13%","R$ 51.090.146,79","R$ 68,85","1,02","0,15%","0,09%","0,23%","0,38%","63,20%",N/A,3
2023-05-01,PVBI11,Lajes Corporativas,"R$ 94,21",25362.0,"R$ 0,61","0,64%","2,03%","3,99%","7,55%","0,68%","0,66%","0,63%","2,75%","7,98%","8,67%","15,95%","R$ 1.240.685.181,75","R$ 102,18","0,92","0,60%","-1,42%","-0,83%","-0,83%","0,10%",N/A,4
2023-05-01,BBFO11,Títulos e Val. Mob.,"R$ 66,65",6150.0,"R$ 0,70","1,09%","3,28%","6,27%","12,64%","1,09%","1,04%","1,05%","4,44%","2,07%","3,18%","1,25%","R$ 301.826.276,48","R$ 75,38","0,88","0,92%","-3,27%","-2,39%","-2,07%",N/A,N/A,0
2023-05-01,JSAF11,Títulos e Val. Mob.,"R$ 83,93",12730.0,"R$ 0,93","1,08%","3,42%","6,82%","13,31%","1,14%","1,14%","1,11%","4,58%","9,03%","10,20%","12,26%","R$ 143.602.322,75","R$ 91,29","0,92","1,02%","-0,59%","0,42%","1,44%",N/A,N/A,0
2023-05-01,VILG11,Logística,"R$ 97,05",16339.0,"R$ 0,67","0,71%","2,09%","4,21%","8,42%","0,70%","0,70%","0,70%","2,81%","11,98%","12,78%","3,64%","R$ 1.677.228.504,13","R$ 111,83","0,87","0,58%","-0,02%","0,56%","1,47%","0,00%",N/A,16
2023-05-01,CACR11,Híbrido,"R$ 104,00",5716.0,"R$ 1,51","1,44%","4,16%","8,35%","16,02%","1,39%","1,39%","1,34%","5,52%","1,40%","2,85%","7,67%","R$ 189.161.169,77","R$ 104,66","0,99","1,38%","0,83%","2,21%","3,59%",N/A,N/A,0
2023-05-01,RBED11,Outros,"R$ 119,13",2024.0,"R$ 1,26","1,05%","3,12%","6,25%","11,98%","1,04%","1,04%","1,00%","4,17%","-0,46%","0,59%","4,32%","R$ 336.524.619,16","R$ 144,28","0,83","0,87%","-0,02%","0,85%","1,73%","0,00%",N/A,5
2023-05-01,HABT11,Títulos e Val. Mob.,"R$ 86,09",9972.0,"R$ 1,27","1,49%","4,32%","7,98%","15,01%","1,44%","1,33%","1,25%","5,61%","-1,32%","0,15%","-1,23%","R$ 804.850.566,67","R$ 99,04","0,87","1,26%","0,19%","1,46%","2,96%",N/A,N/A,0
2023-05-01,HSAF11,Títulos e Val. Mob.,"R$ 81,78",4926.0,"R$ 1,10","1,37%","3,75%","6,62%","13,73%","1,25%","1,10%","1,14%","4,89%","4,74%","6,18%","6,35%","R$ 230.996.555,81","R$ 91,43","0,89","1,20%","0,45%","1,66%","4,71%",N/A,N/A,0
2023-05-01,MFII11,Híbrido,"R$ 88,98",2619.0,"R$ 1,10","1,22%","3,63%","7,11%","13,94%","1,21%","1,18%","1,16%","4,76%","1,39%","2,62%","-2,22%","R$ 429.466.203,87","R$ 103,33","0,86","1,07%","-0,02%","1,06%","-0,19%",N/A,N/A,9
2023-05-01,HOFC11,Lajes Corporativas,"R$ 24,97",4902.0,"R$ 0,20","0,80%","1,60%","2,53%","7,38%","0,53%","0,42%","0,62%","1,60%","-0,60%","0,20%","1,00%","R$ 339.923.926,49","R$ 89,95","0,28","0,22%","-0,18%","0,04%","-0,16%","46,00%","50,00%",4
2023-05-01,RDPD11,Títulos e Val. Mob.,"R$ 21,52",4169.0,"R$ 0,31","1,32%","4,36%","7,87%","14,54%","1,45%","1,31%","1,21%","5,58%","0,86%","2,19%","-11,23%","R$ 24.925.875,98","R$ 23,12","0,93","1,34%","-10,26%","-9,06%","-13,67%",N/A,N/A,0
2023-05-01,RDPD11,Títulos e Val. Mob.,"R$ 21,52",4169.0,"R$ 0,31","1,32%","4,36%","7,87%","14,54%","1,45%","1,31%","1,21%","5,58%","0,86%","2,19%","-11,23%","R$ 24.925.875,98","R$ 23,12","0,93","1,34%","-10,26%","-9,06%","-13,67%",N/A,N/A,0
2023-05-01,KNHY11,Títulos e Val. Mob.,"R$ 97,50",24095.0,"R$ 1,20","1,21%","3,66%","6,95%","12,67%","1,22%","1,16%","1,06%","5,04%","2,38%","3,62%","9,09%","R$ 1.850.693.423,05","R$ 100,09","0,97","1,30%","1,15%","2,46%","5,77%",N/A,N/A,0
2023-05-01,HUSC11,Outros,"R$ 99,00",8.0,"R$ 0,86","0,84%","2,49%","4,21%","9,40%","0,83%","0,70%","0,78%","3,32%","-2,82%","-2,00%","0,40%","R$ 119.030.346,56","R$ 145,18","0,68","0,59%","-0,86%","-0,27%","0,67%",N/A,N/A,0
2023-05-01,NVIF11B,Outros,N/A,N/A,"R$ 0,44","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 109.115.040,53","R$ 323,40",N/A,"0,14%","1,85%","1,99%","2,13%",N/A,N/A,0
2023-05-01,HSRE11,Híbrido,"R$ 103,00",10.0,"R$ 0,63","0,62%","1,84%","3,69%","7,32%","0,61%","0,61%","0,61%","2,45%","-0,58%","0,03%","2,38%","R$ 857.045.054,19","R$ 96,31","1,07","0,65%","-0,02%","0,64%","2,54%","0,00%",N/A,29
2023-05-01,JPPA11,Títulos e Val. Mob.,"R$ 94,06",1794.0,"R$ 1,40","1,49%","4,29%","8,30%","18,34%","1,43%","1,38%","1,53%","5,63%","-3,61%","-2,17%","-4,76%","R$ 88.967.458,82","R$ 98,41","0,96","1,42%","0,57%","2,00%","4,95%",N/A,N/A,0
2023-05-01,QAMI11,Híbrido,"R$ 74,71",45.0,"R$ 1,00","1,33%","3,62%","6,82%","14,08%","1,21%","1,14%","1,17%","4,73%","-3,71%","-2,43%","-3,12%","R$ 73.333.958,70","R$ 91,51","0,82","0,87%","-1,61%","-0,75%","10,69%",N/A,N/A,0
2023-05-01,OUJP11,Títulos e Val. Mob.,"R$ 97,80",12138.0,"R$ 1,25","1,34%","3,98%","7,78%","16,06%","1,33%","1,30%","1,34%","5,25%","3,20%","4,58%","0,54%","R$ 324.678.760,00","R$ 99,83","0,98","1,25%","0,00%","1,25%","3,85%",N/A,N/A,0
2023-05-01,HGRE11,Lajes Corporativas,"R$ 125,00",24837.0,"R$ 0,78","0,62%","2,02%","4,20%","7,71%","0,67%","0,70%","0,64%","2,71%","17,21%","17,94%","14,23%","R$ 1.853.864.603,15","R$ 156,87","0,80","0,50%","-0,08%","0,41%","1,42%","27,13%","29,17%",21
2023-05-01,KFOF11,Títulos e Val. Mob.,"R$ 83,11",10233.0,"R$ 0,75","0,96%","2,81%","5,55%","10,58%","0,94%","0,92%","0,88%","3,75%","1,12%","2,09%","6,35%","R$ 392.197.524,80","R$ 86,51","0,96","0,83%","-0,96%","-0,13%","0,60%",N/A,N/A,0
2023-05-01,HGRU11,Híbrido,"R$ 124,81",23744.0,"R$ 0,85","0,69%","2,17%","5,16%","9,77%","0,72%","0,86%","0,81%","2,86%","6,50%","7,24%","6,50%","R$ 2.275.112.647,43","R$ 123,60","1,01","0,69%","0,67%","1,36%","2,04%","0,00%","0,00%",17
2023-05-01,HSML11,Shoppings,"R$ 85,00",40057.0,"R$ 0,74","0,87%","2,74%","5,30%","10,00%","0,91%","0,88%","0,83%","3,61%","7,47%","8,40%","10,52%","R$ 1.511.783.606,51","R$ 95,80","0,89","0,77%","-0,25%","0,52%","1,65%","4,50%",N/A,6
2023-05-01,EDFO11B,Lajes Corporativas,"R$ 197,99",21.0,"R$ 1,70","0,86%","2,57%","5,00%","10,06%","0,86%","0,83%","0,84%","3,43%","-0,51%","0,35%","2,43%","R$ 42.631.813,36","R$ 180,64","1,10","0,92%","0,00%","0,93%","1,88%","7,10%",N/A,1
2023-05-01,XPCI11,Outros,"R$ 83,71",26222.0,"R$ 0,87","1,09%","3,52%","6,33%","12,60%","1,17%","1,05%","1,05%","4,74%","-2,05%","-0,97%","5,86%","R$ 788.974.768,47","R$ 90,67","0,92","1,10%","-3,16%","-2,09%","-2,09%",N/A,N/A,0
2023-05-01,NVHO11,Hospital,"R$ 12,36",509.0,"R$ 0,08","0,74%","2,23%","4,66%","9,09%","0,74%","0,78%","0,76%","2,99%","-6,67%","-5,97%","4,89%","R$ 579.484.343,88","R$ 13,97","0,89","0,60%","0,04%","0,64%","1,24%",N/A,N/A,1
2023-05-01,RNDP11,Títulos e Val. Mob.,"R$ 116,58",10.0,"R$ 0,65","0,58%","1,41%","2,96%","8,59%","0,47%","0,49%","0,72%","1,94%","-5,03%","-4,48%","-25,43%","R$ 21.276.374,36","R$ 197,95","0,59","0,37%","6,92%","7,32%","3,73%",N/A,N/A,0
2023-05-01,HCHG11,Outros,"R$ 80,93",1.0,"R$ 1,00","1,21%","3,56%","7,08%","13,75%","1,19%","1,18%","1,15%","4,77%","-2,02%","-0,84%","4,95%","R$ 120.662.750,69","R$ 100,55","0,80","0,99%","0,10%","1,10%","2,11%",N/A,N/A,0
2023-05-01,ZAVI11,Híbrido,"R$ 125,99",31.0,"R$ 1,10","0,87%","1,75%","0,00%","0,00%","0,58%","0,00%","0,00%","1,75%","0,00%","0,87%","1,75%","R$ 117.947.263,54","R$ 127,30","0,99","0,86%","-0,02%","0,85%","2,48%",N/A,N/A,0
2023-05-01,RBRD11,Híbrido,"R$ 34,58",387.0,"R$ 0,32","0,93%","2,87%","5,38%","10,22%","0,96%","0,90%","0,85%","3,78%","5,41%","6,39%","2,14%","R$ 122.197.478,50","R$ 65,99","0,52","0,48%","0,10%","0,58%","0,99%","15,52%",N/A,4
2023-05-01,RBHG11,Títulos e Val. Mob.,"R$ 81,64",3026.0,"R$ 1,05","1,28%","3,81%","7,50%","16,15%","1,27%","1,25%","1,35%","5,00%","-0,01%","1,26%","2,88%","R$ 160.617.984,10","R$ 92,97","0,88","1,13%","0,09%","1,22%","5,06%",N/A,N/A,0
2023-05-01,LUGG11,Residencial,"R$ 74,58",177.0,"R$ 0,57","0,78%","2,39%","4,56%","8,66%","0,80%","0,76%","0,72%","3,13%","3,55%","4,36%","0,81%","R$ 133.153.427,82","R$ 117,76","0,63","0,48%","0,16%","0,65%","1,03%","2,40%",N/A,4
2023-05-01,TGAR11,Outros,"R$ 115,17",14557.0,"R$ 1,35","1,20%","3,56%","6,96%","14,70%","1,19%","1,16%","1,23%","4,66%","1,15%","2,37%","-1,07%","R$ 1.770.493.547,79","R$ 128,44","0,90","1,04%","-1,70%","-0,67%","0,16%",N/A,N/A,0
2023-05-01,VOTS11,Títulos e Val. Mob.,"R$ 81,70",123.0,"R$ 1,13","1,37%","4,08%","7,76%","14,91%","1,36%","1,29%","1,24%","5,34%","-3,27%","-1,95%","2,05%","R$ 77.329.258,11","R$ 93,40","0,87","1,21%","-0,57%","0,63%","5,21%",N/A,N/A,0
2023-05-01,BRCO11,Logística,"R$ 101,45",46344.0,"R$ 0,62","0,61%","1,92%","3,90%","7,91%","0,64%","0,65%","0,66%","2,56%","6,74%","7,39%","9,26%","R$ 1.792.870.468,36","R$ 121,31","0,84","0,51%","-0,06%","0,45%","1,43%","0,00%","0,00%",10
2023-05-01,VINO11,Lajes Corporativas,"R$ 40,57",21793.0,"R$ 0,31","0,72%","2,26%","4,37%","8,64%","0,75%","0,73%","0,72%","2,96%","10,34%","11,14%","0,58%","R$ 902.026.395,50","R$ 54,45","0,75","0,57%","-0,29%","0,27%","1,07%","4,20%",N/A,9
2023-05-01,BBFI11B,Lajes Corporativas,"R$ 1.407,98",292.0,"R$ 26,14","1,83%","5,05%","9,11%","17,58%","1,68%","1,52%","1,46%","6,33%","0,85%","2,70%","-27,30%","R$ 373.514.821,67","R$ 2.873,19","0,49","0,94%","0,04%","0,98%","1,93%","39,11%",N/A,2
2023-05-01,BBPO11,Lajes Corporativas,"R$ 88,70",22100.0,"R$ 0,90","1,03%","3,22%","6,36%","12,70%","1,07%","1,06%","1,06%","4,25%","5,37%","6,46%","5,10%","R$ 1.604.635.898,33","R$ 100,80","0,88","0,89%","0,00%","0,90%","2,75%","0,00%","0,00%",64
2023-05-01,RBIR11,Residencial,"R$ 78,96",20.0,"R$ 0,36","0,53%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,29%","12,79%","13,39%","14,25%","R$ 145.499.599,99","R$ 95,18","0,83",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,RBTS11,Outros,"R$ 1.121,00",20.0,"R$ 23,00","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,44%","R$ 61.943.113,63","R$ 1.095,85","1,02","0,46%","0,00%","0,46%","0,46%",N/A,N/A,0
2023-05-01,ITIP11,Títulos e Val. Mob.,"R$ 73,15",437.0,"R$ 0,85","1,15%","3,41%","6,30%","13,20%","1,14%","1,05%","1,10%","4,51%","2,13%","3,30%","-0,12%","R$ 55.273.670,07","R$ 73,88","0,99","1,15%","-6,18%","-5,10%","-4,07%",N/A,N/A,0
2023-05-01,GESE11B,Outros,"R$ 1.520,00",300.0,"R$ 14,81","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 92.216.577,40","R$ 1.773,40","0,86","0,83%","0,06%","0,89%","1,68%",N/A,N/A,0
2023-05-01,PATL11,Híbrido,"R$ 64,89",6644.0,"R$ 0,60","0,92%","2,86%","5,32%","9,81%","0,95%","0,89%","0,82%","3,71%","5,62%","6,59%","-0,74%","R$ 489.090.068,08","R$ 97,98","0,66","0,61%","0,07%","0,68%","1,79%","0,00%","0,00%",4
2023-05-01,CXCE11B,Outros,"R$ 39,79",727.0,"R$ 0,39","0,95%","3,05%","6,10%","11,75%","1,02%","1,02%","0,98%","4,06%","5,75%","6,75%","4,71%","R$ 111.628.383,84","R$ 65,17","0,61","0,64%","-0,68%","-0,04%","0,59%","0,00%",N/A,1
2023-05-01,KNSC11,Títulos e Val. Mob.,"R$ 87,10",34300.0,"R$ 0,95","1,11%","3,35%","6,51%","12,07%","1,12%","1,08%","1,01%","4,54%","1,63%","2,76%","2,22%","R$ 1.176.599.335,95","R$ 88,63","0,98","1,18%","0,37%","1,55%","4,06%",N/A,N/A,0
2023-05-01,FIGS11,Shoppings,"R$ 51,67",2464.0,"R$ 0,41","0,83%","2,49%","4,92%","9,26%","0,83%","0,82%","0,77%","3,30%","8,03%","8,92%","5,90%","R$ 217.510.611,45","R$ 76,32","0,68","0,51%","0,01%","0,52%","1,54%","13,70%",N/A,2
2023-05-01,FIIB11,Híbrido,"R$ 471,19",278.0,"R$ 3,25","0,70%","2,18%","4,60%","9,17%","0,73%","0,77%","0,76%","2,90%","7,62%","8,37%","6,11%","R$ 315.573.944,93","R$ 460,69","1,02","0,71%","0,00%","0,70%","2,18%","6,28%",N/A,1
2023-05-01,PQAG11,Logística,"R$ 50,00",18.0,"R$ 0,44","0,87%","2,56%","4,96%","9,45%","0,85%","0,83%","0,79%","3,38%","-0,96%","-0,10%","-3,26%","R$ 801.708.780,78","R$ 57,30","0,87","0,77%","0,05%","0,82%","2,43%","0,00%",N/A,1
2023-05-01,VCJR11,Títulos e Val. Mob.,"R$ 89,95",17354.0,"R$ 1,10","1,27%","3,73%","6,50%","11,84%","1,24%","1,08%","0,99%","4,92%","0,28%","1,55%","0,63%","R$ 1.403.427.545,21","R$ 95,32","0,94","1,26%","0,51%","1,78%","4,50%",N/A,N/A,0
2023-05-01,FVPQ11,Shoppings,"R$ 99,00",302.0,"R$ 1,00","1,00%","2,56%","4,98%","8,53%","0,85%","0,83%","0,71%","3,79%","13,48%","14,62%","2,63%","R$ 536.413.763,21","R$ 191,57","0,52","0,32%","0,05%","0,38%","1,03%","5,50%",N/A,1
2023-05-01,HGCR11,Títulos e Val. Mob.,"R$ 102,81",35370.0,"R$ 1,20","1,16%","3,53%","7,04%","14,06%","1,18%","1,17%","1,17%","4,70%","2,57%","3,76%","5,86%","R$ 1.568.178.886,78","R$ 101,71","1,01","1,18%","1,06%","2,25%","3,47%",N/A,N/A,0
2023-05-01,VIFI11,Títulos e Val. Mob.,"R$ 7,40",26328.0,"R$ 0,07","0,94%","2,91%","5,61%","10,58%","0,97%","0,93%","0,88%","3,85%","6,81%","7,82%","3,60%","R$ 68.278.638,09","R$ 8,44","0,88","0,77%","-0,98%","-0,22%","0,08%",N/A,N/A,0
2023-05-01,MXRF11,Híbrido,"R$ 10,59",480378.0,"R$ 0,12","1,13%","3,47%","6,35%","12,74%","1,16%","1,06%","1,06%","4,56%","3,02%","4,18%","9,17%","R$ 2.284.497.771,46","R$ 10,11","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,BTSG11,Híbrido,"R$ 101,00",298.0,"R$ 0,87","0,86%","0,86%","1,72%","3,44%","0,29%","0,29%","0,29%","0,86%","0,00%","0,86%","0,86%","R$ 106.708.130,99","R$ 137,69","0,73","0,63%","0,00%","0,64%","1,91%",N/A,N/A,0
2023-05-01,SARE11,Híbrido,"R$ 58,10",17089.0,"R$ 0,62","1,05%","3,21%","6,14%","11,42%","1,07%","1,02%","0,95%","4,27%","6,62%","7,74%","2,05%","R$ 868.018.151,97","R$ 94,00","0,62","0,67%","-0,12%","0,55%","1,23%","6,20%",N/A,3
2023-05-01,CXCO11,Lajes Corporativas,"R$ 70,49",896.0,"R$ 0,74","1,06%","2,85%","5,92%","11,58%","0,95%","0,99%","0,97%","3,87%","1,27%","2,35%","1,38%","R$ 390.218.232,54","R$ 99,43","0,71","0,74%","0,03%","0,78%","2,10%",N/A,N/A,0
2023-05-01,XPSF11,Outros,"R$ 7,16",47457.0,"R$ 0,08","1,08%","3,26%","6,36%","12,27%","1,09%","1,06%","1,02%","4,29%","1,73%","2,82%","1,34%","R$ 349.182.381,89","R$ 8,06","0,89","0,94%","-5,58%","-4,69%","-4,69%",N/A,N/A,0
2023-05-01,HREC11,Títulos e Val. Mob.,"R$ 77,15",222.0,"R$ 0,90","1,18%","3,53%","6,98%","13,58%","1,18%","1,16%","1,13%","4,66%","0,91%","2,10%","1,20%","R$ 464.727.458,63","R$ 90,12","0,86","1,00%","1,44%","2,45%","5,05%",N/A,N/A,0
2023-05-01,VCRI11,,"R$ 8,01",11323.0,"R$ 0,12","1,53%","4,21%","8,14%","16,96%","1,40%","1,36%","1,41%","5,45%","-0,38%","1,14%","-6,35%","R$ 169.361.599,69","R$ 9,53","0,84","1,15%","0,38%","1,54%","4,19%",N/A,N/A,0
2023-05-01,AIEC11,Lajes Corporativas,"R$ 59,80",23545.0,"R$ 0,77","1,28%","3,77%","7,02%","12,84%","1,26%","1,17%","1,07%","4,04%","1,09%","2,38%","-5,25%","R$ 454.619.127,52","R$ 94,22","0,63","0,19%","0,00%","0,19%","0,19%","0,00%",N/A,2
2023-05-01,VRTA11,Títulos e Val. Mob.,"R$ 86,00",26671.0,"R$ 0,95","1,13%","3,32%","6,46%","13,39%","1,11%","1,08%","1,12%","4,47%","1,11%","2,25%","1,17%","R$ 1.438.101.963,07","R$ 92,23","0,93","1,03%","1,31%","2,36%","4,83%",N/A,N/A,0
